angle Day
-46.77658701630409 7.541666666666667
-25.050277650636605 7.583333333333333
-50.69857483697477 7.625
-33.35753282881795 7.666666666666667
-18.634605736397944 7.708333333333333
-11.925533206143216 7.75
-11.925533206143216 7.791666666666667
-11.925533206143216 7.833333333333333
-11.925533206143216 7.875
-11.925533206143216 7.916666666666667
-11.925533206143216 7.958333333333333
-11.925533206143216 8.0
-11.925533206143216 8.041666666666666
-11.925533206143216 8.083333333333334
-11.925533206143216 8.125
-11.925533206143216 8.166666666666666
-11.925533206143216 8.208333333333334
-13.35901813882861 8.25
-56.344764369623775 8.291666666666666
-45.95622215408259 8.333333333333334
-56.21233085756102 8.375
-46.86447125953261 8.416666666666666
-47.66365737711979 8.458333333333334
-25.01479372823549 8.5
-52.35864179707516 8.541666666666666
-37.769974337202186 8.583333333333334
-37.531373201177544 8.625
-52.98306202842735 8.666666666666666
-33.32475934225467 8.708333333333334
-35.18057620907223 8.75
-71.24275225561044 8.791666666666666
-77.32217562750162 8.833333333333334
-70.61679205371495 8.875
-71.4295331726572 8.916666666666666
-68.9111156045963 8.958333333333334
-40.990349019816854 9.0
-62.49414046084712 9.041666666666666
-35.69173287528521 9.083333333333334
-27.138626246148046 9.125
-14.583783597426592 9.166666666666666
-21.25552501504476 9.208333333333334
-73.07124469997572 9.25
-67.61598358761681 9.291666666666666
-33.14675797053231 9.333333333333334
-29.546783351131577 9.375
-23.30283467907914 9.416666666666666
-27.66363921307884 9.458333333333334
-25.49104470752619 9.5
-36.183461593486 9.541666666666666
-26.80851013790913 9.583333333333334
-29.447367920271592 9.625
-24.709666771651733 9.666666666666666
-57.771784276164695 9.708333333333334
-50.44344967026247 9.75
-27.405967126207962 9.791666666666666
-7.519821155520388 9.833333333333334
-12.477776789387914 9.875
-17.15611577640522 9.916666666666666
-13.468237757225278 9.958333333333334
-46.466053625165856 10.0
-52.11170264269686 10.041666666666666
-54.177350809478675 10.083333333333334
-46.263448903272334 10.125
-36.5793419454417 10.166666666666666
-56.25276109860968 10.208333333333334
-46.307158822994055 10.25
-65.2560763175369 10.291666666666666
-87.18461000433938 10.333333333333334
-60.69289448364729 10.375
-37.46486661733289 10.416666666666666
-39.34960837865651 10.458333333333334
-40.49575252066821 10.5
-15.971425792157142 10.541666666666666
-37.34859519317961 10.583333333333334
-37.98526940031721 10.625
-33.35063223457806 10.666666666666666
-39.19924013418926 10.708333333333334
-38.212840593688085 10.75
-44.70114362506592 10.791666666666666
-40.97571426040894 10.833333333333334
-26.89640133397069 10.875
-29.052410124467787 10.916666666666666
-22.95211034913193 10.958333333333334
-49.255116340524985 11.0
-30.980453751076734 11.041666666666666
-51.079895515961034 11.083333333333334
-54.0629759083007 11.125
-16.343916391665736 11.166666666666666
-36.69663197351686 11.208333333333334
-12.312172199353641 11.25
-43.8810651980136 11.291666666666666
-5.833665364235954 11.333333333333334
-5.833665364235954 11.375
-5.833665364235954 11.416666666666666
-24.53388946541947 11.458333333333334
-12.619685382987681 11.5
-44.4996678281226 11.541666666666666
-70.69461580078209 11.583333333333334
-56.376976283625446 11.625
-40.73526315999878 11.666666666666666
-35.24240061126345 11.708333333333334
-18.096088995227912 11.75
-20.621480736026083 11.791666666666666
-67.11880114867465 11.833333333333334
-67.11880114867465 11.875
-67.11880114867465 11.916666666666666
-67.11880114867465 11.958333333333334
-67.11880114867465 12.0
-67.11880114867465 12.041666666666666
-67.11880114867465 12.083333333333334
-67.11880114867465 12.125
-67.11880114867465 12.166666666666666
-67.11880114867465 12.208333333333334
-32.68093138372107 12.25
-27.509284232266694 12.291666666666666
-32.81056284506558 12.333333333333334
-14.487602054195472 12.375
-1.4571437073129847 12.416666666666666
-47.561649561185604 12.458333333333334
-50.13078484935569 12.5
-23.2918829446084 12.541666666666666
-10.962998218164158 12.583333333333334
-49.22699609005939 12.625
-68.599309895364 12.666666666666666
-40.508919682360265 12.708333333333334
-24.63323899984801 12.75
-36.09246126210144 12.791666666666666
-11.190130878474443 12.833333333333334
-11.190130878474443 12.875
-28.14318352884295 12.916666666666666
-40.02885452640027 12.958333333333334
-37.28573816979909 13.0
-38.79154920098105 13.041666666666666
-36.68063350434634 13.083333333333334
-19.199906778717214 13.125
-52.56979786417964 13.166666666666666
-68.52094866215118 13.208333333333334
-54.203266995115975 13.25
-47.6871005026301 13.291666666666666
-48.73093281693915 13.333333333333334
-39.97505951001805 13.375
-29.67484419203136 13.416666666666666
-64.53286826325287 13.458333333333334
-46.09866584667028 13.5
-46.09866584667028 13.541666666666666
-11.54344742569955 13.583333333333334
-69.73950445531007 13.625
-68.99872373604391 13.666666666666666
-57.41173428578928 13.708333333333334
-66.86698597880425 13.75
-65.94961969645188 13.791666666666666
-49.42941548442233 13.833333333333334
-45.44824161539791 13.875
-64.9774164020517 13.916666666666666
-57.27166436685567 13.958333333333334
-62.81830906757179 14.0
-51.60434757885924 14.041666666666666
-44.55040603979156 14.083333333333334
-7.079834738849477 14.125
-40.753784140174815 14.166666666666666
-60.08030857709489 14.208333333333334
-40.2745576314151 14.25
-19.466021154849766 14.291666666666666
-30.231321969086995 14.333333333333334
-21.051420967305898 14.375
-32.397460950729325 14.416666666666666
-73.58141885885276 14.458333333333334
-45.9394134811284 14.5
-25.263713229860763 14.541666666666666
-0.8634777659858509 14.583333333333334
-44.478650419770524 14.625
-32.910065169682355 14.666666666666666
-34.73867315175161 14.708333333333334
-48.9958654504072 14.75
-54.201986030711495 14.791666666666666
-59.73555321205664 14.833333333333334
-69.36234074705438 14.875
-66.45522553857892 14.916666666666666
-67.0365839056798 14.958333333333334
-73.2414473874885 15.0
-57.67621231199702 15.041666666666666
-76.6589617945865 15.083333333333334
-36.89215987329109 15.125
-36.89215987329109 15.166666666666666
-36.89215987329109 15.208333333333334
-36.89215987329109 15.25
-36.89215987329109 15.291666666666666
-6.99344990998731 15.333333333333334
-57.70518462096943 15.375
-70.35034727763318 15.416666666666666
-68.50911753457783 15.458333333333334
-71.38160338651134 15.5
-39.09687917000199 15.541666666666666
-53.21470160051985 15.583333333333334
-59.97322050369125 15.625
-44.00265810379769 15.666666666666666
-34.52925940178624 15.708333333333334
-15.087733331972263 15.75
-3.3874069904768316 15.791666666666666
-25.123243346745564 15.833333333333334
-25.035754233198176 15.875
-24.673241393814898 15.916666666666666
-53.36433236978664 15.958333333333334
-55.913125386538425 16.0
-25.10773522764016 16.041666666666668
-46.8701404943403 16.083333333333332
-11.019336688219136 16.125
-65.53891676036513 16.166666666666668
-43.22718440642017 16.208333333333332
-17.253306907780804 16.25
-15.784967400999005 16.291666666666668
-35.0789511311399 16.333333333333332
-34.7281771997483 16.375
-46.83972978959504 16.416666666666668
-77.95943400505368 16.458333333333332
-41.201839917845035 16.5
-57.1866856761197 16.541666666666668
-75.06397004492712 16.583333333333332
-60.09789046711772 16.625
-64.30496727134656 16.666666666666668
-76.77734337476745 16.708333333333332
-89.55275538991846 16.75
-76.30143999889124 16.791666666666668
-73.24885107920718 16.833333333333332
-8.687404982973522 16.875
-8.687404982973522 16.916666666666668
-40.11699414255713 16.958333333333332
-47.58887853330238 17.0
-50.426687081282964 17.041666666666668
-18.935071011845263 17.083333333333332
-47.33263328825383 17.125
-26.717212695585747 17.166666666666668
-67.74547732941451 17.208333333333332
-128.97611269239508 17.25
-86.93774560595163 17.291666666666668
-64.37490255368395 17.333333333333332
-30.072250614361682 17.375
-89.05768614304519 17.416666666666668
-76.11160043917181 17.458333333333332
-74.32043820405306 17.5
-92.5425416539499 17.541666666666668
-43.22876829566216 17.583333333333332
-31.277079581869618 17.625
-42.43419389092439 17.666666666666668
-26.390738435031366 17.708333333333332
-23.264273415111667 17.75
-9.524222347823136 17.791666666666668
-3.929437456975452 17.833333333333332
-21.331165544709908 17.875
-4.1833924257933095 17.916666666666668
-4.1833924257933095 17.958333333333332
-6.344240914564136 18.0
-12.267319076832914 18.041666666666668
-15.585388320479828 18.083333333333332
-88.77787639922798 18.125
-89.46244591593451 18.166666666666668
-63.73770223355728 18.208333333333332
-62.39120339033829 18.25
-27.24035559866889 18.291666666666668
-18.27891740526318 18.333333333333332
-38.053581973738794 18.375
-67.0835427459347 18.416666666666668
-61.394973571585254 18.458333333333332
-46.35963934554793 18.5
-46.32898977463568 18.541666666666668
-44.30476144047929 18.583333333333332
-44.39110093880984 18.625
-52.66874875164728 18.666666666666668
-93.28535516833041 18.708333333333332
-14.761555277771444 18.75
