  2   7.604167 14.500000       -0.246        0.695        0.377        2.829     2338
  2   7.645833 15.500000       -0.106        1.835        0.564        3.272     3344
  2   7.687500 16.500000       -0.965       -2.342       -1.777        3.245     3600
  2   7.729167 17.500000       -1.171        0.816       -0.761        3.300     3600
  2   7.770833 18.500000       -1.930       -1.352       -1.790        3.406     3504
  2   7.812500 19.500000       -1.626        1.085       -0.263        2.683     3599
  2   7.854167 20.500000       -1.263        1.434       -0.466        2.601     3600
  2   7.895833 21.500000       -0.837       -0.187        1.530        2.351     3600
  2   7.937500 22.500000       -1.142       -0.253        0.557        2.426     3600
  2   7.979167 23.500000       -0.060        1.402        1.570        2.611     3600
  2   8.020833  0.500000       -0.736       -0.616        0.699        2.006     3600
  2   8.062500  1.500000       -0.907       -0.693       -0.818        1.961     3600
  2   8.104167  2.500000       -1.039       -0.502       -0.009        1.658     3600
  2   8.145833  3.500000       -0.369       -0.366        1.100        1.655     3600
  2   8.187500  4.500000       -0.551        0.221        0.410        1.127     3600
  2   8.229167  5.500000       -0.665        0.199        0.656        1.217     3600
  2   8.270833  6.500000       -0.896        0.639        0.639        1.392     1909
  2   8.312500  7.500000       -0.967        0.195        0.451        1.304     1800
  2   8.354167  8.500000       -0.464        0.954        1.030        1.518     1800
  2   8.395833  9.500000       -0.207        1.024        0.978        1.507     1800
  2   8.437500 10.500000       -0.205        1.054        0.567        1.442     1800
  2   8.479167 11.500000       -0.310        0.952        0.058        1.260     1800
  2   8.520833 12.500000       -0.582        0.888        0.810        1.415     1800
  2   8.562500 13.500000       -0.976        0.601        0.770        1.474     1800
  2   8.604167 14.500000       -0.870        0.895        0.697        1.512     1800
  2   8.645833 15.500000       -0.817        1.158        0.394        1.599     1735
  2   8.687500 16.500000       -0.771        1.104       -0.126        1.463     2569
  2   8.729167 17.500000       -0.766        0.910       -0.354        1.411     3600
  2   8.770833 18.500000       -0.351        0.125        0.774        1.166     3600
  2   8.812500 19.500000       -0.493        0.498        0.623        1.098     3334
  2   8.854167 20.500000       -0.937        0.155        0.179        1.046     2191
  2   8.895833 21.500000       -0.802        0.438        0.124        1.278     3600
  2   8.937500 22.500000       -0.531        0.475        0.616        1.299     3600
  2   8.979167 23.500000       -0.517        0.106        0.971        1.366     3600
  2   9.020833  0.500000       -0.340        0.879        0.725        1.424     3600
  2   9.062500  1.500000       -0.705        0.396        0.682        1.393     2941
  2   9.104167  2.500000       -0.386        0.686        0.848        1.485     1800
  2   9.145833  3.500000       -0.931       -0.032       -0.753        1.457     1800
  2   9.187500  4.500000       -0.533       -0.290       -1.060        1.390     1800
  2   9.229167  5.500000       -0.691       -0.139       -0.925        1.479     1800
  2   9.270833  6.500000       -0.987        0.112       -0.332        1.381     1800
  2   9.312500  7.500000       -1.287        0.440        0.945        1.827     1800
  2   9.354167  8.500000       -1.779        0.351        0.513        2.082     1800
  2   9.395833  9.500000       -1.836        0.369        0.086        2.065     1800
  2   9.437500 10.500000       -1.638        0.714       -0.486        2.052     1800
  2   9.479167 11.500000       -1.029        0.969        0.286        1.892     1800
  2   9.520833 12.500000       -1.168        1.187       -0.436        2.041     1800
  2   9.562500 13.500000       -1.404        0.781       -1.011        2.145     1800
  2   9.604167 14.500000       -0.922        1.046       -1.607        2.276     1800
  2   9.645833 15.500000       -1.369        0.862       -0.646        2.070     1800
  2   9.687500 16.500000       -1.631        1.102       -0.132        2.094     2606
  2   9.729167 17.500000       -0.613        1.385       -0.729        1.897     3504
  2   9.770833 18.500000       -1.069        0.995       -0.913        1.878     3600
  2   9.812500 19.500000       -1.473        1.228       -0.478        2.062     3600
  2   9.854167 20.500000       -1.502        0.851       -0.475        2.103     3600
  2   9.895833 21.500000       -1.180        1.163        0.802        2.208     3600
  2   9.937500 22.500000       -1.730        0.933        0.600        2.240     3600
  2   9.979167 23.500000       -1.401       -0.147        1.236        2.132     3600
  2  10.020833  0.500000       -1.308        0.920        1.179        2.122     3600
