DOY,Magnitude,angle
109.0,2.5434495699744555,-69.78889450003304
110.0,1.4158696226089424,-81.84907400399938
111.0,2.4112146117146933,34.10726997369659
112.0,3.342911845662578,-17.269177155330055
113.0,2.3164381078584584,-49.009192266498445
114.0,2.366636904004515,-53.8750308041206
115.0,5.064995413652952,-54.35108726168097
116.0,3.7220350281277,-63.06845107136852
117.0,2.5888293507077873,-25.045607187611626
118.0,2.9890216156914557,-40.978966383265906
119.0,1.1715891430645828,-82.33159747573337
120.0,1.7924629316355496,-98.37385522094965
121.0,2.044298161294049,-97.45324718590491
122.0,2.0248845235401207,-99.08706041563639
123.0,3.07603946217025,-78.96304795424915
124.0,1.7614875303284665,3.848460156508986
125.0,3.8249458497038864,84.35850493667272
126.0,3.0996740365639335,81.83878430115466
127.0,4.001513341562763,76.97070690194958
128.0,1.2090233459636335,49.670479306086456
129.0,3.468989640773398,-18.241213058379792
130.0,4.0356683716062705,-77.0664242222791
131.0,2.491513511295499,-84.70262450629433
132.0,2.369229231862156,-89.7706613805484
133.0,2.5179467328327765,-83.80153880379932
134.0,2.26254970604063,-58.46715190834867
135.0,2.0605295850170324,-65.13229049045057
136.0,3.6327528763520474,-73.26252339404185
137.0,2.0111663084969083,-45.90197828772738
138.0,2.811164858195927,-46.92704292889283
139.0,2.549699999503052,55.630822526265696
140.0,2.3147217524779093,102.72872185949856
141.0,2.4077741681832467,87.9925678161517
142.0,2.5308542234283684,18.922221670899642
143.0,3.1344094784764946,-110.46021318656496
144.0,2.961376919822669,-75.2334918143233
145.0,1.8392748173888935,-56.50391155118916
146.0,1.6634003724469697,-24.58332309297102
147.0,2.9764948810089096,-59.36819191959532
148.0,2.8401556375412107,-65.96939189515842
149.0,2.601899761211184,-32.883537388728286
150.0,3.6802948607813373,86.89721576225175
151.0,2.8583282555189284,66.83403943292028
152.0,2.6539808531439717,64.31341455233547
153.0,1.930952006703188,-9.707035015703388
154.0,3.161997852998058,14.163296933294522
155.0,5.125226463643379,9.616059193049637
156.0,6.951184438446819,-72.96978998307948
157.0,3.791072016207166,-78.97348189061043
158.0,2.3993001395661575,-68.8259735745214
159.0,2.2507542113760737,-82.57976700415169
160.0,2.2816049214015157,22.61624232045956
161.0,2.60136724572676,26.38863400769463
162.0,1.785584309870265,-63.07946647612211
163.0,2.7024258272992534,-78.25215202769017
164.0,2.4177638974604685,34.3427531444531
165.0,1.2939901965037077,28.5020235672336
166.0,1.4906275553844979,71.73739021853287
167.0,1.5901275184839625,58.96311840232892
168.0,2.553035575721197,59.954228366979635
169.0,4.504378228462299,5.350009813711981
170.0,3.0068943838956645,-44.69788048151461
171.0,4.1340424222411505,-67.54771924272507
172.0,4.587280197615385,-57.04538328161854
173.0,4.475516388481893,-85.42876814294843
174.0,3.8084658166590386,-78.17483315669311
175.0,2.543531656916841,-19.947071909222224
176.0,1.9208167865195616,60.529195314933894
177.0,3.407232685310555,76.46937908258226
178.0,2.700674924846853,76.93368911205276
179.0,2.445062465943024,63.13293576105547
180.0,2.253212480377567,64.41070153754659
181.0,2.851288074961616,68.92808832320934
182.0,5.178835639308571,-72.3272703123083
183.0,2.4812274265818672,-87.48061283291332
184.0,2.5037982815558917,-63.27705351226149
185.0,2.2787735637889295,-74.53722154868052
186.0,2.399508201114009,-74.99683029243259
187.0,2.501250531044293,-15.278674370851983
188.0,3.77062898705762,-56.898001135316605
189.0,3.011440828002766,77.25156671309925
190.0,2.814607052348712,-57.928478793341455
191.0,2.2941569533440522,-40.85447970348398
192.0,2.7122796491780714,45.947519239367665
193.0,1.5085270549419465,30.44361231014799
194.0,1.7946610361893054,-24.449476201277513
195.0,3.1239258141208173,111.40521656654127
196.0,3.7947367169748754,68.42631239339443
197.0,8.831625539266813,-10.809313652022981
198.0,4.22414414907418,-98.17478547674268
199.0,2.2835383295453306,-87.85178437403084
200.0,2.589771088157897,-99.89122599042815
201.0,2.7893276388621806,-79.25803402650358
202.0,2.354343867081075,-60.06928657750594
203.0,2.203561090860353,-75.00720503201472
204.0,2.7668906215623865,-72.88987021676688
205.0,2.985546503518751,25.563757452558534
206.0,2.609042977351666,85.64796220355008
207.0,1.845075834424762,81.6225071077737
208.0,1.1795199922258435,26.14956966251904
209.0,1.261189370236399,-31.017518568781387
210.0,3.2006560979447514,34.48574658915501
211.0,3.799520096410948,-57.60574333029449
212.0,3.6299120106486575,-28.548778383878687
213.0,3.3589401489123785,-76.88033656993959
214.0,2.936850524584963,-72.80274030786155
215.0,1.8685743669762416,-102.9567200158927
216.0,2.582611138822943,-71.36210918765235
217.0,1.7703469008951993,-81.4234102990575
218.0,1.8378129111813488,-58.97014302282174
219.0,2.2989336954185866,78.94637459626912
220.0,2.908005805333029,85.9821347722603
221.0,3.8064990697626278,-28.621435135056096
222.0,2.4881534114079833,62.436624608315135
223.0,1.8430127316779192,62.40040247451832
224.0,3.0361832281647367,70.81912981326379
225.0,3.0734684075710668,-3.9143076058647797
226.0,3.692512615809145,-76.4901668262624
227.0,2.063553836443207,-100.23909950212884
228.0,1.8814368103627346,-58.78516638540635
229.0,1.7553715318686705,-38.50363334122067
230.0,2.007908236638612,-51.08158174355195
231.0,2.405283197358646,-76.66025807623802
232.0,4.43130086482403,69.63854551167806
233.0,2.470498109031402,84.33903026079503
234.0,2.124896190935223,53.079112774578206
235.0,2.290908820738469,70.19907350636163
236.0,3.0029402044454967,86.46117223601875
237.0,2.2103239069087235,33.752162239119215
238.0,3.4512886874023563,-79.11150024705377
239.0,3.042186505909395,-82.13388724853137
240.0,2.70873959039055,-88.07954136619348
241.0,3.4783482743353904,-71.5210913384743
242.0,3.2757347777754093,-69.63433807643837
243.0,2.008016577900807,-81.09262399110042
244.0,1.7699041971897833,-58.64252633209163
245.0,1.817565530282398,15.087037408158851
246.0,1.1705146099526407,27.79427697438691
247.0,2.711572833720012,-6.20509907100762
248.0,3.933628174466435,37.01222713630443
249.0,4.012667739031325,34.514141562109785
250.0,1.7894791631680922,-119.96286600418883
251.0,2.2898749804155107,46.76072671593963
252.0,2.392999987902358,88.38357214081216
253.0,2.0738909245558608,86.29521246408284
254.0,3.44340941930407,21.296978121052636
255.0,3.5432627287259026,-57.31234356372682
256.0,2.0872408802218705,-9.820902943524365
257.0,3.79055924613375,-73.12455376375297
258.0,2.8356344048920503,-89.64940839080947
259.0,1.7073857805654928,-105.29057181923923
260.0,1.750424961591544,-58.57386139122985
261.0,1.496740743795264,16.55128936758288
262.0,2.9217859567319135,67.03818379839664
263.0,3.472312335769187,73.54390106105186
264.0,2.7427334427534045,-49.722215638055026
265.0,2.2720016499373936,-51.44038925042753
266.0,1.492604503858122,-83.01799561841578
267.0,0.725209807368245,-112.30642339931939
268.0,1.3113418792654736,-55.019797961381904
269.0,2.7971596469229434,-83.32101758721772
270.0,2.861556544639847,-65.15751590454883
271.0,3.59991274330981,-72.39834770029863
272.0,2.143735982731778,-89.30074145731761
273.0,0.7850419218940213,43.12773456888875
274.0,1.2758577597131417,-3.1030958342365516
275.0,4.046556211183877,3.228482160954985
276.0,2.016203024719417,-52.495306043975425
277.0,1.819167791459587,23.851124073677568
278.0,1.640384206855266,77.1664243808438
279.0,2.188159171384352,58.926932073793026
280.0,1.8060132273856506,61.68039452827213
281.0,2.9487852150735296,75.55320781226116
282.0,3.7698653994633977,31.658903088535876
283.0,4.827869812700045,-76.8007156031198
284.0,3.5616450311265138,-80.43924693698357
285.0,3.145363876994676,-78.59129976058448
286.0,3.2190236090830693,13.02075512809575
287.0,2.754303417829809,73.6549207325612
288.0,2.357835428654222,74.05997009334412
289.0,1.7430788995506714,73.31128748299045
290.0,2.712590300368695,20.393038225974827
291.0,4.578077183430772,-55.357314864255144
292.0,1.988505029620248,-60.22133771821684
293.0,1.4568669764596083,25.265982343504103
294.0,1.276820228876601,-86.76749752101813
295.0,2.06232968515056,-95.7446439912506
296.0,1.5738095701540897,-100.7671519841872
297.0,1.7418796859472858,42.28091450861676
298.0,1.8369245131893606,85.49541819132871
299.0,2.266911617125167,94.70985979215853
300.0,2.3638555880744367,83.25022860350242
301.0,2.875457920542123,83.9192338312968
302.0,1.845795316480757,82.00878948567139
303.0,1.8566925963666032,81.61754276486919
304.0,1.5908626363216343,9.804353166508077
305.0,1.3447284265383659,-101.58953186619557
306.0,3.568089866009794,-49.16699008514957
307.0,1.4829977780619095,-61.07317966803403
308.0,1.6859130519263494,-11.539799584124193
309.0,3.0831310990971468,74.29488546912552
310.0,3.2910653577765747,91.83439162690522
311.0,2.2215758752841808,52.65654372650602
312.0,3.576537641031163,-55.7216960701745
313.0,2.504153285828608,-83.76255866209053
314.0,0.9736537983477337,-96.799125025431
315.0,0.728721779364401,-1.4127267617690384
316.0,2.271214920227272,-66.00103342465856
317.0,2.5768709373642005,-49.885004083747155
318.0,4.732528593831242,19.66270251793244
319.0,2.3197880957879047,-46.05279864227772
320.0,2.9616091276754406,-41.81419917256993
321.0,1.7063654899045926,-82.74225765784024
322.0,1.2158978628935626,-15.097544021942923
323.0,2.1069116324836945,82.98160488977818
324.0,2.6793790223658327,75.48739885247939
325.0,1.8693942790593578,61.01323310148983
326.0,1.264282826518322,32.127438268893236
327.0,1.4778270499231614,70.1199184118283
328.0,2.027851987435142,24.088567839698083
329.0,3.2414954356442203,-54.154351345267344
330.0,2.9345777223561016,-98.8429974733421
331.0,3.7087754172714824,-73.76289690805706
332.0,3.6743324306723744,-49.498346090241526
333.0,2.976749613051467,-75.15341393563938
334.0,2.334542061173825,-71.95789456263326
335.0,1.489089114477755,-3.500155313967141
336.0,1.9295339784898735,-40.65071934074548
337.0,3.962890236680903,17.605943800129854
338.0,5.2332713737835235,-94.11213575172191
339.0,1.3881940081405646,-98.48370167180191
340.0,1.6344738882366288,-75.16729495615718
341.0,1.5176650326682992,-67.70988364683186
342.0,1.3313957052563947,-75.00442919725762
343.0,1.2793619983044973,-26.513600739767547
344.0,2.1585011820574636,37.41710305568359
345.0,1.5033319162887173,28.246210787184005
346.0,1.4072123016918556,43.23791252333648
347.0,1.360476199381831,-21.776837237786904
348.0,1.4245879189376862,-29.17149305069692
349.0,2.4211573924645693,60.29022180746436
350.0,3.575381316443743,62.5641262220892
351.0,3.8837653164884904,85.9348517365671
352.0,4.333525005124007,88.57803261890461
353.0,2.3648478813176377,71.75720439524967
354.0,1.7626778275221002,44.08281069635896
355.0,1.4315356712626022,35.05184775576517
356.0,1.3074464450940861,83.62142700150828
357.0,1.3759909337174232,89.27165825241433
358.0,1.5396015371915377,-4.447548893627509
359.0,1.3222517639839109,-36.61485406880956
360.0,1.8593350018748742,-75.45978197102785
361.0,1.2614691141800014,-110.62938059438846
362.0,1.7012989052883165,-101.19280750636169
363.0,2.8259114030734516,-79.86005954409993
364.0,2.4053695984840666,-54.52731840800894
365.0,4.096587452870708,-90.0159222487878
366.0,2.500013105526679,-79.89095171815208
