DOY,HOUR,MIN,year,SEC,DECIMALDAY,BX(nT),BY(nT),BZ(nT),RANGE,POSNX(km),POSNY(km),POSNZ(km),R^2 Br,Distance from Sun(AU),XCOM(nT)R^2,Magnitude,atan2(y/x),angle,originalangle,CorrectedAngle
1.0,18.0,29.5,2016.0,32.0,1.7708566523000002,0.08449999999999999,-0.16266666666666668,0.033166666666666685,0.0,788631717.3066666,-31.605999999999998,-0.4660000000000003,2.335728443583333,5.2716023884135526,2.348235668560208,2.3760255323328865,17.175702468944554,79.3630672740923,-62.18736480514774,17.175702468944554
1.0,19.0,29.5,2016.0,32.0,1.8125232703833334,0.11083333333333334,-0.13650000000000004,-0.011666666666666676,0.0,788641661.0266666,-31.606866666666644,-0.4660000000000003,3.0637133511000005,5.271668857130129,3.080118747957848,3.080118747957848,29.1340858931015,79.36319833122289,-50.22911243812137,29.1340858931015
1.0,20.0,29.5,2016.0,32.0,1.8541898884999999,0.10133333333333332,-0.08616666666666663,0.03816666666666668,0.0,788651602.8433337,-31.6073833333333,-0.4660000000000003,2.8011751072333326,5.271735313123892,2.8161746794304805,2.8161746794304805,38.50836868560978,79.36332936007635,-40.85496067446659,38.50836868560978
1.0,21.0,29.5,2016.0,32.0,1.895856506583333,0.1215,-0.09216666666666663,-0.0425,0.0,788661542.7566667,-31.60799999999996,-0.4660000000000003,3.3587295299833344,5.271801756394834,3.3767146626466595,3.3767146626466595,41.91226176215043,79.36346036065467,-37.45119859850429,41.91226176215043
1.0,22.0,29.5,2016.0,31.0,1.9375231242999997,0.12333333333333332,-0.05699999999999999,-0.06766666666666662,0.0,788671480.765,-31.608883333333306,-0.4661833333333332,3.4094981681166674,5.2718681869318225,3.4277551537763533,3.4277551537763533,54.57823515006376,79.36359133293793,-24.785356182874143,54.57823515006376
1.0,23.0,29.5,2016.0,31.0,1.9788425204915252,0.004576271186440667,-0.14627118644067794,0.062203389830508486,0.0,788681334.0711865,-31.609372881355895,-0.4669999999999996,0.12650172035593246,5.271934051277989,0.1271791045005952,1.5875102712778972,-3.6143945635746277,79.3637211857945,-82.97811574936912,-3.6143945635746277
2.0,0.0,29.5,2016.0,30.016666666666666,2.020844870716666,-0.08516666666666664,-0.15316666666666673,0.04799999999999996,0.0,788691348.3350002,-31.60999999999996,-0.4669999999999996,-2.354514234616666,5.272000991544119,-2.3671220526779226,2.4505048119795467,-39.24483922790934,79.36385315662847,-118.60869238453782,-39.24483922790934
2.0,1.0,29.5,2016.0,30.0,2.0625114044,-0.04549999999999999,-0.08733333333333332,0.026666666666666686,0.0,788701280.6183337,-31.61088333333338,-0.4669999999999996,-1.2579087690166662,5.272067383812393,-1.264644546869745,2.8396936339245906,-14.134390630311218,79.36398404390701,-93.49837467421824,-14.134390630311218
2.0,2.0,29.5,2016.0,30.0,2.104178022533333,0.18950000000000017,0.056166666666666656,0.031166666666666683,0.0,788711211.01,-31.611400000000035,-0.4669999999999996,5.239175321016666,5.272133763435833,5.267229757198963,5.267229757198963,96.10526672059567,79.36411490307391,16.741151817521775,96.10526672059567
2.0,3.0,29.5,2016.0,30.0,2.145844640133333,0.1761666666666667,-0.08049999999999999,0.04183333333333334,0.0,788721139.5066664,-31.61200000000003,-0.4669999999999996,4.8706598545499995,5.272200130392162,4.896740985156315,4.896740985156315,54.27059214977999,79.36424573408716,-25.093653584307177,54.27059214977999
2.0,4.0,29.5,2016.0,30.0,2.1875112581500002,0.11466666666666668,-0.1335,0.03283333333333335,0.0,788731066.0999999,-31.61290000000004,-0.4669999999999996,3.1703840995333334,5.272266484625674,3.1873606908716163,3.1873606908716163,29.516287104347303,79.36437653683889,-49.848089432491605,29.516287104347303
2.0,5.0,29.5,2016.0,30.0,2.229177876266667,0.0063333333333333375,-0.18216666666666664,-0.025666666666666678,0.0,788740990.7933334,-31.61340000000003,-0.4669999999999996,0.17510491718333335,5.2723328261586495,0.17604255898361834,1.7327031978128964,-7.342793905354501,79.36450731137504,-86.7073012167295,-7.342793905354501
2.0,6.0,29.5,2016.0,30.0,2.2708444943833337,0.10166666666666664,-0.13750000000000004,-0.03100000000000002,0.0,788750913.5766666,-31.614000000000022,-0.4669999999999996,2.8110987201000004,5.272399154924247,2.826151430657172,2.9373430014638253,25.086161051794708,79.3646380575657,-54.27847700577095,25.086161051794708
2.0,7.0,29.5,2016.0,30.0,2.3125111125,0.026500000000000003,-0.16416666666666674,-0.09833333333333333,0.0,788760834.456667,-31.61490000000001,-0.4676333333333333,0.7327374213833334,5.272465470967026,0.7366610418563064,1.5335676899346826,1.3796792968654792,79.36476877550064,-77.98508947863515,1.3796792968654792
2.0,8.0,29.5,2016.0,30.0,2.354177730066667,0.03366666666666669,-0.20433333333333323,0.02700000000000001,0.0,788770753.4466667,-31.61541666666666,-0.46799999999999997,0.9309409711,5.272531774376118,0.9359259205279243,1.2046527261708166,-0.822104534388226,79.36489946535752,-80.18700399974576,-0.822104534388226
2.0,9.0,29.5,2016.0,30.0,2.3958443481833336,0.07316666666666666,-0.1806666666666666,0.007500000000000001,0.0,788780670.5183334,-31.61599999999999,-0.46799999999999997,2.0232158909166666,5.272598064962126,2.0340496915905018,2.0711170016944296,10.945658417252174,79.36503012676502,-68.41937170951284,10.945658417252174
2.0,10.0,29.5,2016.0,30.0,2.4375109662833334,0.02450000000000001,-0.1826666666666666,-0.04166666666666663,0.0,788790585.6933333,-31.616916666666643,-0.46799999999999997,0.6775008389499999,5.272664342869879,0.6811286817005923,1.1908108818396277,-3.2040340050474825,79.36516076001048,-82.56919476505796,-3.2040340050474825
2.0,11.0,29.5,2016.0,30.0,2.479177584366666,0.08349999999999998,-0.1358333333333333,0.08166666666666669,0.0,788800498.9733334,-31.61741666666663,-0.46799999999999997,2.309077332233334,5.27273060811052,2.3214418473980554,2.3214418473980554,22.978547464312022,79.3652913651178,-56.38674390080576,22.978547464312022
2.0,12.0,29.5,2016.0,30.0,2.520844214466666,0.03766666666666669,-0.101,0.08949999999999995,0.0,788810410.3399999,-31.617999999999984,-0.46799999999999997,1.04163801035,5.272796860561501,1.0472157139794391,1.4179174405985768,10.451188890803591,79.36542194184739,-68.91423305104378,10.451188890803591
2.0,13.0,29.5,2016.0,31.0,2.5625122667833327,-0.009999999999999998,-0.15883333333333333,0.04916666666666664,0.0,788820320.1516666,-31.61891666666664,-0.46799999999999997,-0.2765492191666666,5.2728631026180945,-0.2780300691307539,0.5931325872849628,-14.312296377427604,79.3655524949219,-93.67784887234946,-14.312296377427604
2.0,14.0,29.5,2016.0,31.0,2.6041788849000005,-0.02716666666666668,-0.19966666666666685,0.031000000000000017,0.0,788830227.7033333,-31.619416666666627,-0.46799999999999997,-0.7513147061166664,5.2729293295677415,-0.7553378031378692,0.9592326865341403,-18.103561786699128,79.36568301505551,-97.46924480175457,-18.103561786699128
2.0,15.0,29.5,2016.0,31.0,2.645845502966667,-0.007166666666666667,-0.1856666666666667,0.055500000000000015,0.0,788840133.3799999,-31.61999999999995,-0.46806666666666674,-0.1981985613999999,5.272995543983962,-0.19925986369456597,0.8943763766787308,-11.884080986618876,79.36581350732219,-91.24989449394101,-11.884080986618876
2.0,16.0,29.5,2016.0,31.0,2.687512121116667,-0.002833333333333333,-0.18750000000000003,0.057666666666666686,0.0,788850037.1350001,-31.6209166666667,-0.46900000000000036,-0.07836863536666658,5.273061745554817,-0.07878827923285385,0.9129383594174165,-11.088061412427992,79.3659439711091,-90.45400538353712,-11.088061412427992
2.0,17.0,29.5,2016.0,31.0,2.7291787390666675,-0.10983333333333332,-0.20250000000000004,0.04966666666666665,0.0,788859938.9983338,-31.62143333333336,-0.46900000000000036,-3.0377458527333334,5.273127934480842,-3.0540122003526253,3.0540122003526253,-38.97901499065524,79.3660744068135,-118.34508939746871,-38.97901499065524
2.0,18.0,29.5,2016.0,31.0,2.770845356716668,-0.08716666666666663,-0.1963333333333333,-0.023833333333333342,0.0,788869838.9516666,-31.622000000000025,-0.46900000000000036,-2.410894206733333,5.273194110639488,-2.423803925073586,2.423803925073586,-34.16790875726296,79.36620481419564,-113.53411357145863,-34.16790875726296
2.0,19.0,29.5,2016.0,31.0,2.8125119748166676,-0.0015000000000000074,-0.2046666666666668,-0.005333333333333334,0.0,788879737.0033333,-31.622933333333364,-0.46900000000000036,-0.041483169333333306,5.273260274086456,-0.04170530100865554,0.9130065509009654,-11.354406171456112,79.36633519336742,-90.72074136482347,-11.354406171456112
2.0,20.0,29.5,2016.0,31.0,2.854178592983335,0.0016666666666666683,-0.2036666666666667,0.009833333333333331,0.0,788889633.1516668,-31.623433333333356,-0.46900000000000036,0.046098063150000014,5.2733264248106115,0.0463449064071808,0.8991265150013198,-10.582537099646071,79.36646554430867,-89.94900264395473,-10.582537099646071
2.0,21.0,29.5,2016.0,31.0,2.8958452110666686,-0.08183333333333326,-0.174,0.020666666666666673,0.0,788899527.405,-31.62400000000002,-0.46900000000000036,-2.263549063416666,5.273392562867651,-2.2756697863608837,2.2756697863608837,-34.64734312923583,79.36659586713118,-114.01393899636702,-34.64734312923583
2.0,22.0,29.5,2016.0,31.0,2.937511828916668,-0.04249999999999999,-0.15100000000000008,-0.06899999999999998,0.0,788909419.745,-31.624933333333335,-0.46900000000000036,-1.1756035895499999,5.273458688135032,-1.181898644401218,1.2097077378024033,-25.834432861975337,79.36672616159537,-105.20115902357071,-25.834432861975337
2.0,23.0,29.5,2016.0,31.0,2.9791784467500007,-0.12233333333333339,-0.1623333333333333,-0.01316666666666667,0.0,788919310.1916668,-31.625433333333323,-0.46900000000000036,-3.3839831466333328,5.27352480074644,-3.402103505923165,3.402103505923165,-45.68738146159339,79.36685642796662,-125.05423788955999,-45.68738146159339
3.0,0.0,29.5,2016.0,31.0,3.0208451371666674,-0.052499999999999984,-0.13783333333333334,-0.03833333333333333,0.0,788929198.745,-31.62599999999998,-0.4694833333333328,-1.4522838673999998,5.273590900701876,-1.460060473935303,1.5620339284091385,-30.620995633620016,79.36698666624677,-109.98798229986677,-30.620995633620016
3.0,1.0,29.5,2016.0,31.0,3.062511682916667,0.10149999999999999,-0.06416666666666664,-0.054166666666666675,0.0,788939085.3683332,-31.6269333333333,-0.46999999999999964,2.8078376008333326,5.273656987756243,2.8228728489238,3.286391770889554,46.14445108015577,79.36711687595496,-33.22266579579919,46.14445108015577
3.0,2.0,29.5,2016.0,31.0,3.1041783010166664,0.05216666666666669,-0.1181666666666667,-0.00716666666666667,0.0,788948970.1083333,-31.62743333333329,-0.46999999999999964,1.4431254228333334,5.2737230622214835,1.4508529883140955,2.4335593148484183,13.265194610256696,79.3672470577077,-66.10205244745099,13.265194610256696
3.0,3.0,29.5,2016.0,30.75,3.1458449188333324,-0.16783333333333342,-0.10233333333333326,0.07050000000000001,0.0,788958852.945,-31.627999999999975,-0.46999999999999964,-4.643068075933332,5.27378912396391,-4.667930511099723,4.667930511099723,-68.51533308933618,79.3673772112435,-147.8827103005797,-68.51533308933618
3.0,4.0,29.5,2016.0,30.0,3.1875115366833326,-0.1353333333333334,-0.13833333333333334,0.01950000000000001,0.0,788968733.8733332,-31.628933333333297,-0.46999999999999964,-3.7440398129666668,5.273855172950093,-3.7640881830375985,3.7640881830375985,-53.02292699723337,79.36750733649843,-132.39043433373178,-53.02292699723337
3.0,5.0,29.5,2016.0,30.0,3.229178154783332,-0.03683333333333334,-0.16583333333333336,0.027166666666666676,0.0,788978612.9066669,-31.629433333333385,-0.46999999999999964,-1.0190337479833333,5.273921209269167,-1.0244904115122195,1.0615764312496172,-22.99090079643516,79.36763743365007,-102.3585382300852,-22.99090079643516
3.0,6.0,29.5,2016.0,30.0,3.2708447729333314,-0.08066666666666665,-0.1456666666666667,0.025000000000000015,0.0,788988490.0316665,-31.63000000000005,-0.46999999999999964,-2.2317947055833334,5.273987232832,-2.2437453921513826,2.253016971562166,-39.48711762395066,79.36776750252474,-118.85488512647535,-39.48711762395066
3.0,7.0,29.5,2016.0,30.0,3.312511391016665,-0.09116666666666667,-0.14183333333333337,-0.02733333333333334,0.0,788998365.26,-31.630916666666693,-0.46999999999999964,-2.5223522133333334,5.274053243716582,-2.5358587606785012,2.5358587606785012,-43.37341120825976,79.3678975432779,-122.7413087515377,-43.37341120825976
3.0,8.0,29.5,2016.0,30.0,3.3541780086999986,-0.024833333333333343,-0.14966666666666673,-0.06999999999999998,0.0,789008238.5833334,-31.631416666666684,-0.46999999999999964,-0.6870888016833335,5.274119241867207,-0.6907679854721275,1.0987418129339566,-20.79896277181813,79.3680275558019,-100.16699032762001,-20.79896277181813
3.0,9.0,29.5,2016.0,30.0,3.395844626649999,-0.06050000000000002,-0.11583333333333333,-0.14266666666666666,0.0,789018110.013334,-31.632000000000016,-0.4708666666666667,-1.6739686841500003,5.274185227361856,-1.6829323558967124,1.6829323558967124,-38.24078260024836,79.36815754025221,-117.60894014050061,-38.24078260024836
3.0,10.0,29.5,2016.0,30.0,3.4375112447499983,-0.06316666666666668,-0.1651666666666667,-0.11150000000000003,0.0,789027979.5266668,-31.63291666666669,-0.47100000000000003,-1.7477966094000001,5.274251200044569,-1.7571556106783839,1.7571556106783839,-31.434097082183435,79.3682874963236,-110.802384578507,-31.434097082183435
3.0,11.0,29.5,2016.0,30.0,3.479177862866665,-0.058833333333333314,-0.1713333333333334,-0.05350000000000003,0.0,789037847.1466666,-31.633416666666683,-0.47100000000000003,-1.6279324890166673,5.2743171600713055,-1.6366496487681854,1.6366496487681854,-29.51593583943766,79.36841742432509,-108.88435326376279,-29.51593583943766
3.0,12.0,29.5,2016.0,30.0,3.520844480966666,-0.05783333333333333,-0.16650000000000004,-0.08616666666666667,0.0,789047712.8633333,-31.63400000000001,-0.47100000000000003,-1.60030221045,5.274383107375227,-1.608871417153132,1.608871417153132,-29.68398472799701,79.36854732412705,-109.05253205212405,-29.68398472799701
3.0,13.0,29.5,2016.0,30.0,3.5625110986500004,-0.03150000000000002,-0.14483333333333331,-0.085,0.0,789057576.6816667,-31.63491666666666,-0.47100000000000003,-0.8716591308833334,5.274449041989755,-0.8763266413037607,0.9505128123609505,-22.464203996946647,79.36867719579719,-101.8328811927438,-22.464203996946647
3.0,14.0,29.5,2016.0,30.0,3.6041777166166677,0.01066666666666667,-0.15666666666666673,-0.09883333333333329,0.0,789067438.5866663,-31.63541666666665,-0.47100000000000003,0.29517064093333334,5.27451496381462,0.29675120374546865,0.45440119971035414,-6.536817406794256,79.36880703914,-85.90562444593425,-6.536817406794256
3.0,15.0,29.5,2016.0,30.0,3.6458443347166676,-0.023166666666666676,-0.1408333333333333,-0.05633333333333336,0.0,789077298.6016667,-31.635999999999978,-0.47100000000000003,-0.6410959658,5.2745808730057995,-0.6445288697909386,1.5904483559983145,-13.40998457683133,79.36893685446451,-92.77892143129591,-13.40998457683133
3.0,16.0,29.5,2016.0,30.0,3.6875109528333354,-0.07366666666666662,-0.19299999999999992,0.022000000000000013,0.0,789087156.7083334,-31.63689999999996,-0.47100000000000003,-2.03863028945,5.274646769440733,-2.0495466301899836,2.0495466301899836,-31.509913660697645,79.36906664153138,-110.87898030222904,-31.509913660697645
3.0,17.0,29.5,2016.0,30.0,3.7291775709333357,-0.057,-0.16483333333333333,-0.0165,0.0,789097012.9183334,-31.63739999999995,-0.47123333333333367,-1.5774405684833332,5.274712653197423,-1.5858873569469734,1.5858873569469734,-29.483678327710376,79.3691964004961,-108.8528747282065,-29.483678327710376
3.0,18.0,29.5,2016.0,30.283333333333335,3.7708446104833344,-0.07216666666666668,-0.12349999999999998,-0.13066666666666665,0.0,789106867.3266666,-31.63799999999997,-0.4720000000000005,-1.997222506633333,5.27477852491088,-2.0079171194743446,2.0079171194743446,-41.90760086877731,79.36932613261119,-121.2769270013885,-41.90760086877731
3.0,19.0,29.5,2016.0,31.0,3.8125122533499987,-0.034666666666666686,-0.15666666666666665,-0.05849999999999998,0.0,789116719.9683335,-31.638899999999957,-0.4720000000000005,-0.9594221330000001,5.2748443848150695,-0.964559591712099,1.1407798796300195,-24.25830254244591,79.3694558383393,-103.62775838078522,-24.25830254244591
3.0,20.0,29.5,2016.0,31.0,3.8541788714833314,-0.00499999999999999,-0.17783333333333323,-0.04416666666666669,0.0,789126570.4816667,-31.639400000000037,-0.4720000000000005,-0.13838979361666673,5.274910230492429,-0.13913083536668,1.2335621517378128,-11.083658231376559,79.36958551292119,-90.45324374429778,-11.083658231376559
3.0,21.0,29.5,2016.0,31.0,3.895845489549998,-0.022000000000000013,-0.15400000000000005,-0.08433333333333334,0.0,789136419.0816665,-31.64000000000004,-0.4720000000000005,-0.6088981201833333,5.274976063380131,-0.6121586129139217,0.7234600102048679,-18.41424484141688,79.3697151591892,-97.78396000060603,-18.41424484141688
3.0,22.0,29.5,2016.0,31.0,3.9375121075999977,-0.00016666666666666577,-0.10466666666666669,-0.14000000000000004,0.0,789146265.7766668,-31.64088333333336,-0.4720000000000005,-0.004607080149999972,5.275041883533872,-0.004631749867623965,0.8579703846306567,-8.788256893440465,79.36984477725497,-88.15810167069542,-8.788256893440465
3.0,23.0,29.5,2016.0,31.0,3.9791787252333304,0.04166666666666668,-0.07300000000000002,-0.030333333333333344,0.0,789156110.5816668,-31.64138333333335,-0.4720000000000005,1.1532617844666662,5.275107691053926,1.159437204704281,2.4487544165283026,10.406011627337026,79.36997436731781,-68.96396273998079,10.406011627337026
4.0,0.0,29.5,2016.0,31.0,4.020845403599997,-0.043333333333333335,-0.09599999999999999,0.14466666666666672,0.0,789165953.4883331,-31.64200000000004,-0.4720000000000005,-1.199433027916667,5.275173485884585,-1.2058556832215548,1.2151315228660649,-35.48178439374899,79.37010392927003,-114.85188832301904,-35.48178439374899
4.0,1.0,29.5,2016.0,31.0,4.062511961433331,-0.036333333333333336,-0.1496666666666667,0.11966666666666669,0.0,789175794.4616668,-31.64286666666669,-0.4720000000000005,-1.005703609566667,5.275239267791893,-1.011088893681303,1.0852970413112424,-24.368698719877834,79.37023346265283,-103.73893218253069,-24.368698719877834
4.0,2.0,29.5,2016.0,31.0,4.104178579549998,-0.07116666666666666,-0.16583333333333333,0.0981666666666667,0.0,789185633.5633333,-31.643366666666683,-0.4725666666666663,-1.969937943516667,5.275305037188062,-1.9804864544850296,1.9804864544850296,-34.10424818517287,79.37036296827979,-113.4746111534527,-34.10424818517287
4.0,3.0,29.5,2016.0,31.0,4.145845197566666,-0.0395,-0.19433333333333339,0.057333333333333285,0.0,789195470.7633334,-31.644000000000002,-0.47299999999999975,-1.0934084065333338,5.275370793872555,-1.0992633273017165,1.1363698082875324,-22.12460488736277,79.370492445758,-101.49509733312081,-22.12460488736277
4.0,4.0,29.5,2016.0,31.0,4.187511815183333,-0.007999999999999998,-0.20700000000000013,-0.021666666666666678,0.0,789205306.0516666,-31.64486666666665,-0.47299999999999975,-0.22145516206666666,5.275436537778524,-0.22264099750610322,0.8720147803591067,-12.688865118279109,79.37062189495775,-92.05948701323692,-12.688865118279109
4.0,5.0,29.5,2016.0,31.0,4.229178433316667,0.010000000000000002,-0.20583333333333328,-0.08183333333333336,0.0,789215139.4416665,-31.645349999999976,-0.47299999999999975,0.27683081368333334,5.275502268995101,0.2783131714589667,0.8534844220650268,-7.730297768630988,79.37075131605646,-87.10104908468746,-7.730297768630988
4.0,6.0,29.5,2016.0,31.0,4.270845051433335,0.08833333333333335,-0.2550000000000001,-0.08333333333333329,0.0,789224970.9266666,-31.645999999999972,-0.47299999999999975,2.4453710354166676,5.275567987477723,2.458465368267363,2.458465368267363,7.8117551371011915,79.3708807089683,-71.5591255718671,7.8117551371011915
4.0,7.0,29.5,2016.0,31.0,4.312511669533336,-0.027166666666666665,-0.28116666666666673,-0.23899999999999993,0.0,789234800.5200001,-31.646849999999983,-0.47299999999999975,-0.7520805837166669,5.275633693315511,-0.7561077818596833,2.0549561802215712,-19.766956247458758,79.37101007387056,-99.13796632132934,-19.766956247458758
4.0,8.0,29.5,2016.0,31.0,4.354178287433337,0.0715,-0.39783333333333354,-0.067,0.0,789244628.2016666,-31.647333333333304,-0.47299999999999975,1.9794555516166668,5.275699386374781,1.9900550269777642,2.0364436115124707,-0.6056546473370922,79.37113941050215,-79.97679405783927,-0.6056546473370922
4.0,9.0,29.5,2016.0,30.45,4.395844905183337,-0.02033333333333333,-0.34049999999999986,-0.2591666666666667,0.0,789254453.9833337,-31.647999999999968,-0.47299999999999975,-0.5629443855833335,5.275765066733516,-0.5659588079667246,1.150460938602985,-14.236469355107944,79.37126871901837,-93.60773807412633,-14.236469355107944
4.0,10.0,29.5,2016.0,30.0,4.437511523300002,-0.02450000000000001,-0.4346666666666668,-0.037500000000000006,0.0,789264277.8666668,-31.648816666666615,-0.47299999999999975,-0.6783116518500002,5.275830734402856,-0.6819438362688267,0.8582277265582017,-13.771246595151952,79.37139799944312,-93.14264459459511,-13.771246595151952
4.0,11.0,29.5,2016.0,30.0,4.479178141366669,0.02616666666666668,-0.43333333333333346,-0.13466666666666663,0.0,789274099.8516668,-31.649316666666678,-0.47388333333333343,0.7244813780000001,5.275896389382804,0.7283607894237124,1.9438181382433075,-7.987453040446245,79.37152725177832,-87.35898029222456,-7.987453040446245
4.0,12.0,29.5,2016.0,30.0,4.520844759500002,0.10833333333333335,-0.4583333333333334,0.0026666666666666627,0.0,789283919.9316667,-31.650000000000034,-0.47400000000000014,2.999481611216667,5.275962031628792,3.015543063698337,3.015543063698337,2.696715316810083,79.37165647593814,-76.67494115912807,2.696715316810083
4.0,13.0,29.5,2016.0,30.0,4.562511377333335,0.1348333333333334,-0.4520000000000001,-0.05866666666666665,0.0,789293738.12,-31.650800000000018,-0.47400000000000014,3.7332995464500005,5.276027661229951,3.753290405210454,3.771847938901327,5.9169507035191256,79.37178567209995,-73.45483496858078,5.9169507035191256
4.0,14.0,29.5,2016.0,30.0,4.604177995133333,0.14000000000000004,-0.4644999999999999,-0.06816666666666667,0.0,789303554.4,-31.651300000000013,-0.47400000000000014,3.8764450977000005,5.2760932780748675,3.8972024641015315,3.8972024641015315,6.096081930165279,79.37191484004636,-73.27583290988109,6.096081930165279
4.0,15.0,29.5,2016.0,30.0,4.645844613233334,0.16250000000000003,-0.4671666666666666,-0.0025000000000000022,0.0,789313368.7766668,-31.65200000000003,-0.47400000000000014,4.499563756,5.276158882196976,4.523657762501137,4.523657762501137,8.318260361977119,79.37204397984505,-71.05378361786794,8.318260361977119
4.0,16.0,29.5,2016.0,30.0,4.687511231399999,0.22400000000000006,-0.3073333333333333,0.4195,0.0,789323181.2533333,-31.652783333333346,-0.47400000000000014,6.202617526216665,5.276224473618543,6.235830947574298,6.235830947574298,27.02935414183875,79.37217309154181,-52.34281894970309,27.02935414183875
