DOY,HOUR,MIN,year,SEC,DECIMALDAY,BX(nT),BY(nT),BZ(nT),RANGE,POSNX(km),POSNY(km),POSNZ(km),R^2 Br,Distance from Sun(AU),XCOM(nT)R^2,Magnitude,atan2(y/x),angle,originalangle,CorrectedAngle
25.0,5.0,29.5,2015.0,30.0,25.22917807266666,0.1401666666666667,-0.11083333333333331,-0.2773333333333333,0.0,638225275.4300002,-24.23033333333334,0.5719999999999996,2.537534360716666,4.266211734157757,2.551122204506873,2.551122204506873,44.91869094159108,76.93449894697093,-32.01580800537982,44.91869094159108
25.0,6.0,29.5,2015.0,30.0,25.270844724333344,0.1576666666666667,-0.2383333333333333,-0.21866666666666665,0.0,638252918.39,-24.23161666666665,0.5719999999999996,2.8545742002166676,4.266396513302142,2.8698597108152466,2.8698597108152466,22.153857567488657,76.93504540563403,-54.78118783814538,22.153857567488657
25.0,7.0,29.5,2015.0,30.0,25.31251137666666,-0.060833333333333336,-0.06299999999999997,-0.3253333333333333,0.0,638280558.7766668,-24.233083333333298,0.5719999999999996,-1.1015586991500002,4.266581275245101,-1.1074572626132997,3.4738772177691857,59.28879700657071,76.93559176851863,-17.646794761947927,-42.711202993429275
25.0,8.0,29.5,2015.0,30.0,25.354178028166668,-0.0175,-0.0915,-0.33133333333333326,0.0,638308196.5866667,-24.234466666666645,0.5719999999999996,-0.31684291765000006,4.2667660199643525,-0.3185395299523127,1.926719139239585,46.947286480025724,76.93613803557687,-29.988851555551182,-43.05271351997429
25.0,9.0,29.5,2015.0,30.0,25.39584467883333,0.2365,-0.17316666666666675,-0.15183333333333332,0.0,638335831.8316667,-24.23578333333336,0.5719999999999996,4.2829567250333325,4.266950747537881,4.305890856594076,4.785357643373215,32.34779634606165,76.93668420705725,-44.5888878609956,32.34779634606165
25.0,10.0,29.5,2015.0,30.0,25.437511331500005,-0.008500000000000004,-0.06466666666666666,-0.37166666666666665,0.0,638363464.5099998,-24.237316666666676,0.5710666666666672,-0.15395430838333332,4.2671354579545495,-0.15477869413846448,1.9877344956247878,-3.800647709010886,76.93723028294477,-80.73787799195564,-15.80064770901089
25.0,11.0,29.5,2015.0,30.0,25.479177983833324,0.16316666666666663,0.0945,-0.2521666666666666,0.0,638391094.6133333,-24.238600000000023,0.5710000000000005,2.9555028764999998,4.267320151158649,2.971328834138231,3.268749141936595,62.875197940467594,76.9377762630927,-14.062578322625104,62.875197940467594
25.0,12.0,29.5,2015.0,30.0,25.520844633833335,-0.018833333333333344,0.08966666666666664,-0.36299999999999993,0.0,638418722.1516668,-24.24006666666667,0.5710000000000005,-0.34116055465,4.267504827217026,-0.34298738167765525,0.9318261125114378,168.1084257501535,76.93832214771659,91.17010360243691,-35.89157424984649
25.0,13.0,29.5,2015.0,30.0,25.56251128583333,-0.09150000000000004,0.15550000000000003,-0.4043333333333334,0.0,638446347.11,-24.241466666666646,0.5710000000000005,-1.6576460914166664,4.267689486029415,-1.6665223598507632,1.6665223598507632,197.2442250621174,76.93886793653802,120.30535712557935,-126.7557749378826
25.0,14.0,29.5,2015.0,30.0,25.60417793833334,-0.1371666666666667,0.13766666666666666,-0.41633333333333344,0.0,638473969.515,-24.242783333333332,0.5710000000000005,-2.4851305184666663,4.267874127774068,-2.4984377531532855,2.547012196030019,209.36920175303877,76.93941363010173,132.429788122937,-114.63079824696132
25.0,15.0,29.5,2015.0,30.0,25.645844589666662,-0.036333333333333356,0.06250000000000001,-0.48049999999999987,0.0,638501589.3450001,-24.24431666666665,0.5710000000000005,-0.6583270514166666,4.268058752306152,-0.6618522234291366,0.8440206965435699,147.36223310904325,76.93995922799762,70.42227388104567,-86.63776689095671
25.0,16.0,29.5,2015.0,30.0,25.687511240500005,-0.02616666666666668,0.07916666666666669,-0.49383333333333324,0.0,638529206.6000003,-24.24560000000002,0.5710000000000005,-0.474178793,4.2682433596256715,-0.4767178984332591,0.9017923450152778,152.13259792757032,76.94050473024355,75.19209319732677,-75.86740207242967
25.0,17.0,29.5,2015.0,30.0,25.729177892999996,-0.08866666666666666,0.2378333333333333,-0.46800000000000014,0.0,638556821.2916664,-24.247050000000005,0.5710000000000005,-1.606862046666666,4.26842794981061,-1.615466379659968,1.615466379659968,187.626213255896,76.941050137088,110.685163118808,-166.37378674410397
25.0,18.0,29.5,2015.0,30.0,25.770844545,0.11450000000000005,-0.45899999999999996,0.10666666666666666,0.0,638584433.4133334,-24.248450000000016,0.5707166666666671,2.0752180239166664,4.268612522816401,2.0863302826299925,2.2442394563458676,3.052628697085269,76.9415954484171,-73.88896675133182,-2.9473713029147346
25.0,19.0,29.5,2015.0,30.0,25.812511195666666,0.17266666666666663,-0.45516666666666694,0.21933333333333324,0.0,638612042.9583334,-24.249750000000002,0.5700000000000002,3.1296828941166663,4.268797078598488,3.146441540931529,3.146441540931529,7.7425766827152644,76.94214066411716,-69.19956398140188,7.7425766827152644
25.0,20.0,29.5,2015.0,30.0,25.854177847833334,0.1916666666666667,-0.4504999999999999,0.24100000000000013,0.0,638639649.9433333,-24.251299999999976,0.5700000000000002,3.4743664894166657,4.268981617268273,3.49297082830432,3.49297082830432,10.00002317124224,76.9426857845352,-66.94266261329294,10.00002317124224
25.0,21.0,29.5,2015.0,30.0,25.895844500000003,0.1876666666666667,-0.4751666666666667,0.19650000000000004,0.0,638667254.3549999,-24.252583333333327,0.5700000000000002,3.4021580119499997,4.269166138736635,3.4203756929988214,3.4203756929988214,8.513886837861158,76.94323080942574,-68.4293439715646,8.513886837861158
25.0,22.0,29.5,2015.0,30.0,25.93751115066667,0.03700000000000001,-0.33249999999999996,-0.32450000000000007,0.0,638694856.2100006,-24.25401666666668,0.5700000000000002,0.6707945388833334,4.269350643114977,0.674386471146954,1.1604641296779756,19.833597633764292,76.94377573913586,-57.110178105371524,-28.166402366235708
25.0,23.0,29.5,2015.0,30.0,25.97917780216666,0.02016666666666667,0.2055,-0.5241666666666668,0.0,638722455.4850001,-24.255433333333354,0.5700000000000002,0.3656753883833333,4.26953513024733,0.3676334860514202,0.7078969348533658,161.85049335559674,76.94432057322265,84.90617278237413,137.85049335559674
26.0,0.0,29.5,2015.0,30.016666666666666,26.020844515500002,-0.05683333333333333,-0.38483333333333325,-0.2175,0.0,638750052.2333333,-24.256716666666662,0.5700000000000002,-1.0306200294833336,4.269719600490199,-1.0361387346540225,1.8747142103940042,14.3742006965031,76.94486531275682,-62.5706646162537,14.3742006965031
26.0,1.0,29.5,2015.0,30.0,26.062511106333332,-0.26433333333333336,-0.351,-0.6428333333333334,0.0,638777646.33,-24.25828333333335,0.5700000000000002,-4.793689515066666,4.269904053008025,-4.81935848929548,4.81935848929548,-17.010439437519235,76.94540995528885,-93.95584939280813,-59.01043943751924
26.0,2.0,29.5,2015.0,30.0,26.104177757000006,-0.2513333333333334,0.37549999999999994,-0.663833333333333,0.0,638805237.91,-24.259566666666668,0.5700000000000002,-4.55829835775,4.270088488703212,-4.582706872958905,4.582706872958905,185.73484411734242,76.9459545035014,108.78888961384105,-60.265155882657595
26.0,3.0,29.5,2015.0,30.0,26.145844409499997,-0.08649999999999997,0.4968333333333333,-0.42183333333333317,0.0,638832826.9116666,-24.26098333333331,0.5693666666666662,-1.5689261943833337,4.27027290716355,-1.5773273905661986,1.741451138574685,171.22785220462782,76.94649895619504,94.28135324843284,81.22785220462788
26.0,4.0,29.5,2015.0,30.0,26.187511062166667,0.21283333333333335,-0.47766666666666663,-0.1951666666666667,0.0,638860413.3549995,-24.262416666666635,0.5689999999999995,3.860745948933333,4.270457308522731,3.881419250442382,3.881419250442382,12.607044995386081,76.9470433137824,-64.33999831839633,12.607044995386081
26.0,5.0,29.5,2015.0,30.0,26.229177711833337,0.2726666666666667,-0.5571666666666669,0.010833333333333334,0.0,638887997.225,-24.26369999999997,0.5689999999999995,4.946519633199999,4.270641692680484,4.973006973402467,4.973006973402467,13.054761171071716,76.94758757598531,-63.89282640491358,13.054761171071716
26.0,6.0,29.5,2015.0,30.0,26.27084436416667,0.07800000000000004,-0.2086666666666667,-0.1318333333333333,0.0,638915578.5333333,-24.265250000000016,0.5689999999999995,1.4150720824166674,4.270826059714799,1.4226494293683165,3.0278006326921725,81.5996195771758,76.94813174305176,4.651487834124072,-44.40038042282417
26.0,7.0,29.5,2015.0,30.0,26.312511016666676,0.020000000000000004,-0.209,-0.5251666666666669,0.0,638943157.275,-24.266550000000027,0.5689999999999995,0.36291239846666656,4.271010409592251,0.36485570101007275,1.2221811750385219,49.52883985504771,76.94867581490095,-27.419835959853266,-40.4711601449523
26.0,8.0,29.5,2015.0,30.0,26.354177666833333,0.15233333333333338,-0.6646666666666666,-0.23483333333333334,0.0,638970733.4466666,-24.26795000000002,0.5689999999999995,2.76422857045,4.271194742290556,2.7790303034080326,2.7790303034080326,0.015946411416189694,76.94921979148494,-76.93327338006874,0.015946411416189694
26.0,9.0,29.5,2015.0,30.0,26.395844318999995,0.20566666666666675,-0.7365,-0.11299999999999999,0.0,638998307.048333,-24.269399999999997,0.5689999999999995,3.732351266883333,4.271379057809718,3.752337047811586,3.752337047811586,2.4774745978070674,76.94976367282158,-74.47228907501454,2.4774745978070674
26.0,10.0,29.5,2015.0,30.0,26.437510971499997,0.1295,-0.7016666666666668,0.14300000000000004,0.0,639025878.0833335,-24.270683333333306,0.5689999999999995,2.3502915615666664,4.271563356172016,2.3628767682673826,2.3628767682673826,-2.7514711671125736,76.95030745899446,-79.70177862610704,-2.7514711671125736
26.0,11.0,29.5,2015.0,30.0,26.479177623166663,0.1516666666666667,-0.7040000000000001,0.19850000000000007,0.0,639053446.5550002,-24.27219999999999,0.5689999999999995,2.7528560570333327,4.271747637399736,2.7675968930436072,2.7675968930436072,-1.2922716154509606,76.95085115008705,-78.24312276553799,-1.2922716154509606
26.0,12.0,29.5,2015.0,30.0,26.518654648571424,0.3214285714285714,-0.5832653061224489,-0.44938775510204065,0.0,639079563.9061226,-24.273408163265305,0.5680204081632657,5.834605708510203,4.271922218623816,5.865848521263167,5.865848521263167,18.323175027315713,76.951366181812,-58.62819115449626,18.323175027315713
26.0,13.0,29.5,2015.0,30.0,26.562419552105265,0.3117543859649123,-0.6087719298245616,-0.46947368421052615,0.0,639108515.3508772,-24.274877192982466,0.5680000000000006,5.659525006789472,4.272115744324049,5.689830307389359,5.689830307389359,14.85467091182298,76.9519370549539,-62.09726614313086,14.85467091182298
26.0,14.0,29.5,2015.0,30.0,26.60387743728813,0.32288135593220324,-0.7437288135593222,0.07406779661016946,0.0,639135938.0576272,-24.276355932203394,0.5680000000000005,5.862029759762712,4.272299051187351,5.893419421304549,5.893419421304549,10.358912898588695,76.95247773886724,-66.59356484027852,10.358912898588695
26.0,15.0,29.5,2015.0,30.0,26.645844228666668,0.3039999999999999,-0.7254999999999999,0.24933333333333335,0.0,639163694.7900001,-24.27765000000001,0.5680000000000004,5.519684779766665,4.272484590842249,5.549241271943471,5.549241271943471,9.667794747901098,76.95302496364937,-67.28523021574826,9.667794747901098
26.0,16.0,29.5,2015.0,30.0,26.6875108805,0.2754999999999999,-0.5980000000000001,0.5673333333333331,0.0,639191250.4250001,-24.279149999999994,0.5680000000000004,5.002651330166669,4.272668786263371,5.029439241237111,5.029439241237111,11.680580364716715,76.95356817921326,-65.27298781449657,11.680580364716715
26.0,17.0,29.5,2015.0,30.0,26.729177533000005,0.08449999999999998,-0.25933333333333336,0.6530000000000001,0.0,639218803.5033333,-24.280499999999968,0.5680000000000004,1.5345312311833332,4.272852964594478,1.5427482511462367,1.5914326322485826,4.395602113181951,76.95411129993506,-72.55850918675313,4.395602113181951
26.0,18.0,29.5,2015.0,30.116666666666667,26.77084436466666,0.20583333333333328,-0.48533333333333323,0.46133333333333326,0.0,639246354.135,-24.281833333333324,0.5680000000000004,3.738267775816667,4.273037126570858,3.758285238196266,3.758285238196266,9.74587866024322,76.95465432800047,-67.20877566775724,9.74587866024322
26.0,19.0,29.5,2015.0,31.0,26.812512282499995,0.24266666666666667,-0.4621666666666667,0.48383333333333345,0.0,639273902.9183334,-24.28333333333337,0.5680000000000004,4.407603146716665,4.273221276192071,4.431204727736874,4.431204727736874,16.041725809429945,76.95519727521862,-60.913471465788646,16.041725809429945
26.0,20.0,29.5,2015.0,31.0,26.854232353461537,0.3103846153846153,-0.6146153846153847,-0.11288461538461535,0.0,639301483.5961537,-24.284576923076923,0.5675769230769231,5.638059724865386,4.2734056390117265,5.668250084450673,5.668250084450673,13.796856651738791,76.9557408062806,-63.1588841545418,13.796856651738791
26.0,21.0,29.5,2015.0,31.0,26.897581697619053,0.3190476190476191,-0.667142857142857,0.07523809523809526,0.0,639330138.690476,-24.286047619047604,0.5670000000000001,5.7959368905,4.273597183759871,5.826972641649043,5.826972641649043,12.521076626582783,76.9563054644357,-64.43522883785289,12.521076626582783
26.0,22.0,29.5,2015.0,31.0,26.93816947910714,0.30178571428571427,-0.58125,0.18625000000000003,0.0,639356965.7678572,-24.28748214285715,0.5670000000000001,5.48280682992857,4.273776509143434,5.512165850116533,5.512165850116533,14.418689195699043,76.95683405678498,-62.53814486108594,14.418689195699043
26.0,23.0,29.5,2015.0,31.0,26.978539269649122,0.32245614035087705,-0.7096491228070176,-0.26614035087719295,0.0,639383646.3473684,-24.288754385964907,0.5670000000000001,5.858838723087721,4.273954855263161,5.890211297404013,5.890211297404013,11.393114331009254,76.95735972087955,-65.56424538987028,11.393114331009254
27.0,0.0,29.5,2015.0,31.0,27.01937154018868,0.27132075471698114,-0.5226415094339621,0.20584905660377364,0.0,639410630.1320754,-24.29026415094338,0.5670000000000001,4.930157618490565,4.274135228155588,4.956557344343006,4.956557344343006,14.471118605921927,76.95789131655636,-62.48677271063443,14.471118605921927
27.0,1.0,29.5,2015.0,31.0,27.06733472,0.3622222222222222,-0.7444444444444446,-0.09333333333333332,0.0,639442323.0777777,-24.291666666666668,0.5670000000000001,6.582555176555555,4.274347079396914,6.6178030663931615,6.6178030663931615,13.091935272771513,76.95851562863965,-63.86658035586812,13.091935272771513
27.0,2.0,29.5,2015.0,31.0,27.104178844166665,0.27899999999999997,-0.6954999999999999,0.34383333333333327,0.0,639466666.7233334,-24.29301666666667,0.5670000000000001,5.070575154333332,4.27450980430036,5.097726780041476,5.097726780041476,9.135553276287776,76.95899513258773,-67.82344185629997,9.135553276287776
27.0,3.0,29.5,2015.0,31.0,27.145845496333337,0.19283333333333327,-0.5153333333333332,0.5446666666666666,0.0,639494194.1583332,-24.294433333333345,0.5670000000000001,3.5048968215499996,4.2746938112188095,3.5236646424355484,3.578482348723085,7.963119540737712,76.95953730435164,-68.99641776361389,7.963119540737712
27.0,4.0,29.5,2015.0,31.0,27.187512147833335,0.176,-0.30316666666666675,0.6276666666666669,0.0,639521719.0250001,-24.295700000000032,0.5670000000000001,3.1992052942833333,4.274877800969254,3.2163362156823903,3.2163362156823903,21.340332527409824,76.96007938123863,-55.6197468538288,21.340332527409824
27.0,5.0,29.5,2015.0,31.0,27.2291787985,0.29683333333333317,-0.8491666666666665,-0.03099999999999999,0.0,639549241.3349999,-24.297250000000012,0.5662666666666666,5.39606736905,4.275061773629682,5.424961921786351,5.424961921786351,6.4789842512416085,76.96062136349616,-70.48163711225453,6.4789842512416085
27.0,6.0,29.5,2015.0,31.0,27.27084545083333,0.2220000000000001,-0.8404999999999999,0.22449999999999998,0.0,639576761.0716667,-24.298549999999988,0.5659999999999997,4.036029459250001,4.275245729088683,4.05764135882204,4.05764135882204,1.477505218793611,76.96116325081375,-75.48365803202014,1.477505218793611
27.0,7.0,29.5,2015.0,31.0,27.312512103333336,0.30516666666666664,-0.9556666666666662,0.20233333333333334,0.0,639604278.2433333,-24.299933333333303,0.5659999999999997,5.54853473765,4.275429667401964,5.578245713907237,5.578245713907237,4.626158812874106,76.96170504337324,-72.3355462304991,4.626158812874106
27.0,8.0,29.5,2015.0,31.0,27.354178753666663,0.22616666666666668,-1.0571666666666668,0.007500000000000001,0.0,639631792.8600001,-24.301383333333316,0.5659999999999997,4.112484218316667,4.275613588636366,4.134505513500555,4.134505513500555,-0.9740414921396029,76.96224674138907,-77.93628823352869,-0.9740414921396029
27.0,9.0,29.5,2015.0,31.0,27.395845405666662,0.2526666666666666,-1.0536666666666668,0.09499999999999999,0.0,639659304.9116671,-24.302666666666703,0.5659999999999997,4.5947641853,4.275797492725047,4.6193679655335105,4.6193679655335105,0.42908296016667813,76.96278834468212,-76.53370538451551,0.42908296016667813
27.0,10.0,29.5,2015.0,31.0,27.43732961932204,0.21406779661016945,-1.0420338983050852,0.14491525423728813,0.0,639686693.9491526,-24.30416949152543,0.5659999999999997,3.8931987364406777,4.275980574526424,3.9140458141716192,4.050399452112433,-1.43596671943296,76.96332748238716,-78.39929420182014,-1.43596671943296
27.0,11.0,29.5,2015.0,31.0,27.479514160508472,0.2598305084745763,-1.0618644067796617,0.08271186440677965,0.0,639714542.7644068,-24.305508474576285,0.5659999999999997,4.725825757898305,4.2761667297086055,4.751131339254308,4.751131339254308,0.7346440695273336,76.96387562569745,-76.22923155617016,0.7346440695273336
27.0,12.0,29.5,2015.0,31.0,27.520845360666662,0.2191666666666667,-1.0571666666666668,-0.19849999999999995,0.0,639741825.6766667,-24.306850000000008,0.5659999999999997,3.9865856109,4.276349102116759,4.007932751368313,4.007932751368313,-1.313003129423287,76.96441258640156,-78.27741571582492,-1.313003129423287
27.0,13.0,29.5,2015.0,31.0,27.562512013,0.2323333333333334,-1.0826666666666669,-0.12483333333333335,0.0,639769327.4799997,-24.308349999999987,0.5658833333333331,4.226449964533333,4.276532937700538,4.249081516860318,4.249081516860318,-0.9279966415871885,76.96495381120995,-77.89295045279718,-0.9279966415871885
27.0,14.0,29.5,2015.0,31.0,27.5920258896,0.20799999999999996,-1.0699999999999998,-0.2684,0.0,639788806.4599999,-24.309080000000005,0.5649999999999996,3.78403619036,4.2766631447861,3.8042987308299403,3.8042987308299403,-2.040621626679183,76.96533712477398,-79.00595875145318,-2.040621626679183
27.0,15.0,29.5,2015.0,31.0,27.64685043192982,0.18842105263157893,-1.050877192982456,-0.3287719298245615,0.0,639824986.6631579,-24.311140350877178,0.5650000000000005,3.4281674542631575,4.276904991063892,3.4465244091435117,3.529964407649613,-2.884003389514009,76.96604902735298,-79.85005241686696,-2.884003389514009
27.0,16.0,29.5,2015.0,31.0,27.687511967333332,0.06183333333333333,-1.0358333333333332,-0.4004999999999999,0.0,639851817.4933333,-24.31245000000003,0.5650000000000003,1.1251624686333335,4.277084341532984,1.1311874241694009,1.8507196608686451,-9.415434278916303,76.96657691776798,-86.38201119668429,-9.415434278916303
27.0,17.0,29.5,2015.0,31.0,27.729178620333336,0.2328333333333334,-0.9708333333333335,-0.5028333333333332,0.0,639879309.0533334,-24.313750000000013,0.5650000000000003,4.237012836483333,4.277268108645278,4.259700950347779,4.259700950347779,0.44803023321919205,76.96711776447242,-76.51908753125328,0.44803023321919205
27.0,18.0,29.5,2015.0,31.0,27.770845269666665,0.2300000000000001,-1.0258333333333334,-0.4124999999999999,0.0,639906798.0399998,-24.31530000000003,0.5650000000000003,4.185795467199999,4.2774518585561525,4.208209325309671,4.208209325309671,-0.36573017442926053,76.96765851644908,-77.33338869087835,-0.36573017442926053
27.0,19.0,29.5,2015.0,31.0,27.812511922166664,0.26200000000000007,-0.9969999999999999,-0.4175000000000001,0.0,639934284.4733334,-24.31656666666667,0.5650000000000003,4.7685995571666675,4.27763559139929,4.794134181170823,4.794134181170823,1.681964645393473,76.96819917410902,-75.28623452871555,1.681964645393473
27.0,20.0,29.5,2015.0,31.0,27.854178574499997,0.2618333333333333,-1.0163333333333333,-0.4101666666666667,0.0,639961768.336667,-24.317983333333316,0.5650000000000003,4.765957301033333,4.277819307063282,4.791477776430858,4.791477776430858,1.418629970605525,76.96873973714203,-75.5501097665365,1.418629970605525
27.0,21.0,29.5,2015.0,31.0,27.89584522583333,0.15266666666666667,-0.9853333333333333,-0.5088333333333331,0.0,639989249.6283337,-24.31939999999998,0.5650000000000003,2.7791070911500007,4.278003005536991,2.7939884947147093,2.7939884947147093,-4.29089543945283,76.96928020553297,-81.2601756449858,-4.29089543945283
27.0,22.0,29.5,2015.0,31.0,27.93751187700001,0.05750000000000001,-0.987833333333333,-0.49749999999999994,0.0,640016728.3866665,-24.320683333333317,0.5644833333333332,1.0468043735833332,4.278186687076652,1.0524097417689626,1.1927351802977695,-9.675067852600664,76.9698205800533,-86.64488843265396,-9.675067852600664
27.0,23.0,29.5,2015.0,31.0,27.97917852916667,0.09533333333333334,-1.003,-0.512,0.0,640044204.5716666,-24.322200000000016,0.564,1.7357464052666671,4.278370351414887,1.7450408807164033,1.7511424217544487,-7.609255757228927,76.97036085993399,-84.5796166171629,-7.609255757228927
28.0,0.0,29.5,2015.0,31.0,28.02084522916666,0.18350000000000005,-0.9866666666666661,-0.5096666666666666,0.0,640071678.2183334,-24.32351666666667,0.564,3.341269705416667,4.278553998785654,3.3591613452117546,3.3591613452117546,-2.490537576399802,76.97090104588088,-79.46143862228064,-2.490537576399802
28.0,1.0,29.5,2015.0,31.0,28.062511831499997,0.16483333333333328,-0.9473333333333336,-0.5609999999999999,0.0,640099149.2483332,-24.324866666666694,0.564,3.0015892409,4.278737628665334,3.017661979159406,3.017661979159406,-3.12764842362144,76.97144113637134,-80.09908955999275,-3.12764842362144
28.0,2.0,29.5,2015.0,31.0,28.10417848433333,0.04366666666666666,-0.9714999999999997,-0.5645,0.0,640126617.7549999,-24.326350000000005,0.564,0.7952370572500002,4.27892124167781,0.7994953470916177,0.8910445558903474,-10.418001709675963,76.97198113325803,-87.38998284293402,-10.418001709675963
28.0,3.0,29.5,2015.0,31.0,28.14584513633333,-0.003999999999999996,-1.058,-0.4436666666666667,0.0,640154083.6833336,-24.327633333333317,0.564,-0.0728461722500001,4.27910483745544,-0.07323624477984803,0.5432195271400385,-13.268496632031527,76.97252103547733,-90.24101766750884,-13.268496632031527
28.0,4.0,29.5,2015.0,31.0,28.187511786666665,0.06649999999999999,-0.9980000000000001,-0.5953333333333336,0.0,640181547.0666667,-24.3290833333333,0.564,1.2112825939333336,4.279288416221037,1.217768700705227,1.2666027476074733,-9.189116776565662,76.97306084370194,-86.1621776202676,-9.189116776565662
28.0,5.0,29.5,2015.0,31.0,28.2291784385,0.057833333333333306,-0.836166666666667,-0.8218333333333331,0.0,640209007.8883332,-24.330466666666645,0.564,1.0535115913666668,4.279471977863194,1.0591528749579433,1.1079893657066708,-8.99300327961009,76.9736005576219,-85.96660383723197,-8.99300327961009
28.0,6.0,29.5,2015.0,31.0,28.2708450915,0.13383333333333333,-0.7910000000000001,-0.8573333333333336,0.0,640236466.1383334,-24.33175000000003,0.564,2.4381911419666675,4.279655522315066,2.4512470283410535,2.463456936532642,-3.3308579992588156,76.97414017705817,-80.30499817631697,-3.3308579992588156
28.0,7.0,29.5,2015.0,31.0,28.31251174216666,0.12966666666666668,-0.7904999999999996,-0.8298333333333333,0.0,640263921.8483334,-24.333283333333345,0.5630666666666664,2.362462530633333,4.279839049788328,2.3751129097660444,2.3751129097660444,-3.829195197439389,76.97467970265066,-80.80387490009005,-3.829195197439389
28.0,8.0,29.5,2015.0,31.0,28.35417839350001,0.07,-0.8211666666666666,-0.8176666666666665,0.0,640291374.9916668,-24.33456666666668,0.5629999999999996,1.2754684662500004,4.280022560104726,1.2822982718267961,1.3983170972609464,-7.9651977975849,76.97521913389294,-84.94041693147783,-7.9651977975849
28.0,9.0,29.5,2015.0,31.0,28.39584504566666,0.09883333333333333,-0.7565000000000002,-0.8729999999999998,0.0,640318825.5700003,-24.33596666666667,0.5629999999999996,1.8009849077999998,4.280206053275403,1.8106287186660426,1.822842309586111,-5.762448129202999,76.97575847083525,-82.73820660003824,-5.762448129202999
28.0,10.0,29.5,2015.0,31.0,28.437511697666668,0.060333333333333336,-0.6141666666666666,-0.9423333333333335,0.0,640346273.5916667,-24.337399999999985,0.5629999999999996,1.0995071334333333,4.280389529356063,1.1053947113554905,2.1069932404201306,-8.106535322006659,76.97629771365887,-85.08283303566552,-8.106535322006659
28.0,11.0,29.5,2015.0,31.0,28.479178347999998,0.16516666666666666,-0.5683333333333336,-0.9254999999999994,0.0,640373719.06,-24.338666666666672,0.5629999999999996,3.010307787883334,4.280572988368987,3.0264272117311557,3.0264272117311557,3.259428764935096,76.97683686244682,-73.71740809751174,3.259428764935096
28.0,12.0,29.5,2015.0,31.0,28.520615481016947,0.2708474576271187,-0.4905084745762713,-0.9194915254237287,0.0,640401010.7949153,-24.340169491525405,0.5629999999999996,4.936835085457629,4.2807554197521105,4.963270567419978,4.963270567419978,16.609568970259176,76.97737294775064,-60.36780397749141,16.609568970259176
28.0,13.0,29.5,2015.0,31.0,28.5647199848,0.1876,-0.3296,-0.9616000000000002,0.0,640430056.584,-24.34158000000001,0.5629999999999996,3.4197183169000005,4.280949576096261,3.43803002879052,3.533331154862314,35.71062026186638,76.97794343999817,-41.26732317813179,35.71062026186638
28.0,14.0,29.5,2015.0,31.0,28.604178303000005,0.02400000000000001,-0.2608333333333334,-0.9583333333333333,0.0,640456040.0849998,-24.34283333333334,0.5629999999999996,0.43753207353333323,4.28112326260027,0.4398749452855295,0.8980683714763692,16.450599668764898,76.97845374359339,-60.52785407482846,-1.5494003312350941
28.0,15.0,29.5,2015.0,31.0,28.645844955666664,-0.06616666666666665,-0.7413333333333332,-0.7936666666666665,0.0,640483475.3166668,-24.344333333333356,0.5626333333333335,-1.2063424512999998,4.281306653186277,-1.2128021048424622,1.2372418764973636,-18.155774843762586,76.9789925159555,-95.13476735971811,-18.155774843762586
28.0,16.0,29.5,2015.0,31.0,28.687511607499996,-0.06983333333333333,-0.6763333333333329,-0.9206666666666669,0.0,640510907.9883332,-24.345600000000005,0.5620000000000004,-1.2733095805000003,4.281490026659985,-1.2801278257872015,1.2801278257872015,-19.011233031610356,76.97953119423863,-95.99076422584898,-19.011233031610356
28.0,17.0,29.5,2015.0,31.0,28.72917825916666,-0.07933333333333334,-0.6491666666666667,-0.8646666666666667,0.0,640538338.0949998,-24.347033333333318,0.5620000000000004,-1.4466448340999998,4.281673382987972,-1.4543912450097813,1.4605022543067039,-19.847087787362224,76.98006977836204,-96.82715756572429,-19.847087787362224
28.0,18.0,29.5,2015.0,30.689655172413794,28.77015046551725,0.12775862068965518,-0.2594827586206896,-1.0356896551724137,0.0,640565308.548276,-24.34841379310343,0.5620000000000004,2.3298708764482763,4.281853666766554,2.3423467356938756,2.481436355689808,21.239858900679934,76.98059929472089,-55.74074039404096,21.239858900679934
28.0,19.0,29.5,,,,,,,,,,,,,,,,,,
28.0,20.0,29.5,,,,,,,,,,,,,,,,,,
28.0,21.0,29.5,,,,,,,,,,,,,,,,,,
28.0,22.0,29.5,,,,,,,,,,,,,,,,,,
28.0,23.0,29.5,,,,,,,,,,,,,,,,,,
29.0,0.0,29.5,,,,,,,,,,,,,,,,,,
29.0,1.0,29.5,2015.0,30.0,29.05730314,0.38,-1.01,0.0,0.0,640754260.9,-24.358,0.561,6.934003942,4.283116717245992,6.971133749149792,6.971133749149792,7.602495971695234,76.98430784859075,-69.38181187689551,7.602495971695234
29.0,2.0,29.5,,,,,,,,,,,,,,,,,,
29.0,3.0,29.5,2015.0,30.0,29.13646977,0.37,-1.0,-0.07,0.0,640806332.8,-24.361,0.561,6.752627546,4.283464791443853,6.788786129229479,6.788786129229479,7.2898032045147545,76.98532949455432,-69.69552629003957,7.2898032045147545
29.0,4.0,29.5,,,,,,,,,,,,,,,,,,
29.0,5.0,29.5,,,,,,,,,,,,,,,,,,
29.0,6.0,29.5,,,,,,,,,,,,,,,,,,
29.0,7.0,29.5,,,,,,,,,,,,,,,,,,
