DOY,Magnitude,angle
66.0,4.284445206830933,-7.736899901265508
67.0,6.801022822249947,-33.52982666681807
68.0,4.69811866808557,70.65713049517885
69.0,8.337252824456645,-17.1330433581509
70.0,5.873723817335531,-117.14253721662797
71.0,4.2165418047484975,-78.5938082057903
72.0,3.7803628737164416,-51.53464213066325
73.0,3.761794747202096,-45.939142103394666
74.0,2.9826345139328745,-56.40660115271962
75.0,3.0612724685042862,-45.7141200508637
76.0,1.97868272700346,-45.90161715746925
77.0,2.364285551785842,-50.00822134150978
78.0,1.930732910189883,-86.77380396841774
79.0,2.5204799383450824,-77.96726396944275
80.0,2.536257067193048,-11.83254848404683
81.0,1.4815024553929668,68.34823788996597
82.0,5.170597701773323,-5.733437641451731
83.0,3.9783232376060567,19.206373295800894
84.0,1.3272371902130793,73.72071415494291
85.0,1.5958155790937643,50.27683653951317
86.0,3.6790143291643154,-56.61583500026773
87.0,5.912681332119728,-80.63526353312399
88.0,5.927542281742355,-78.53756458465182
89.0,1.6297511146539996,-112.40391930456884
90.0,2.7935071625951973,-93.88222693009963
91.0,6.137977015954439,-67.0967923010045
92.0,6.204277584412616,75.87484263408811
93.0,5.030895877496494,30.721261005124013
94.0,6.129173199943421,114.59211395770434
95.0,4.284124631877852,135.60634824826548
96.0,2.7295270731847667,41.50985913181705
97.0,2.712274542313538,58.61556740659568
98.0,3.414421983163433,-36.5880685704859
99.0,2.6005929664911993,-79.92434648408849
100.0,8.882791859422852,-74.3189326937511
101.0,2.919825862316362,-75.10537124008577
102.0,1.2055335707562953,-110.9780193654611
103.0,1.0640818600055835,-94.11239636939813
104.0,3.336012715976102,-85.70667143201537
105.0,2.2235540456310257,-97.72378989711125
106.0,2.067911323714938,-71.52353032739504
107.0,1.2976954221931118,-96.17204360356409
108.0,2.320183532204897,99.53200431969913
109.0,1.5373078657303445,71.40578511171093
110.0,0.9666497573224913,53.289445161481446
111.0,,
112.0,,
113.0,,
114.0,,
115.0,,
116.0,3.2292727255079456,-0.9484869927431999
117.0,4.348991445667647,-17.353949924902363
118.0,3.551814991435678,-21.104547000357964
119.0,1.4950097796067963,62.16636326777505
120.0,1.3199631800467215,-16.96238125457404
121.0,2.892747290824814,1.1534134693622293
122.0,4.746132978863819,-10.031596159461786
123.0,2.3673896813852062,-68.32497395806362
124.0,2.7339136504517616,-20.093996900447596
125.0,2.066818739099154,16.459063632364142
126.0,4.250320828698867,76.76161625750294
127.0,9.740792929190976,-88.1732647319287
128.0,4.184643617483452,-72.82410974754151
129.0,1.4488834211621944,-110.82413891533771
130.0,1.174996720412417,-130.72516901240098
131.0,1.4480714021415886,-129.10548986899877
132.0,3.0020067249456415,-112.66721701553705
133.0,4.333150450262327,-84.11247740229061
134.0,6.0039421746092465,3.3712874686800824
135.0,1.9623628420540769,59.74865916279914
136.0,,
137.0,2.448648347244276,73.95134995626742
138.0,2.8531403299596034,86.11630468181187
139.0,10.372424399119874,-1.374685220002289
140.0,11.781603073968704,-70.84199689683757
141.0,3.6531914861726085,-96.96743214940277
142.0,2.8239553995712283,-84.29351321020103
143.0,1.8726379303210348,-107.88497129534453
144.0,2.1998853854194995,-61.29424742950733
145.0,2.4621505438088436,62.04896103958242
146.0,3.5234622617090223,71.8220034634075
147.0,5.36233604166012,99.84300078746077
148.0,2.8666348984232584,89.2257614761843
149.0,7.657349659411458,7.685679150655503
150.0,9.640422472704556,-85.18753238695224
151.0,1.6919510349837752,-75.91063087632843
152.0,2.0511634331444397,-69.7924259116712
153.0,1.9224566949237591,-71.26938731542315
154.0,2.5674447851286164,-27.077655684893777
155.0,2.5720873855547315,-75.06007009467379
156.0,1.8175524926166127,-93.48204611012102
157.0,4.4534306720447985,-37.853422907858864
158.0,1.3448262911194955,55.45591646134026
159.0,2.1471442081077172,107.07741169702656
160.0,2.7940946378523637,117.6943090408641
161.0,1.7796743564128972,59.45324521717563
162.0,1.7768771448839609,20.961848578765824
163.0,1.678069718752865,48.62799285058232
164.0,3.6845601125225986,70.40385153278095
165.0,6.90667688018845,-59.70962454969006
166.0,4.168926676749798,-90.87444020153846
167.0,,
168.0,12.415202414617259,-76.90724226843685
169.0,4.0798811645585955,46.148312701013644
170.0,2.9006794837426084,73.67497975606432
171.0,2.5500390130538086,52.734585929145375
172.0,2.3214418844683307,59.981416750797656
173.0,2.637076981166903,63.052549877511694
174.0,2.191227102372279,39.90201176399919
175.0,2.6887041467620825,46.29481502513663
176.0,8.980128702181462,-56.64792189925226
177.0,2.782225577529293,-67.6290557950109
178.0,1.4831639716052354,-86.44012131015526
179.0,1.1131021979696767,-91.8634821395499
180.0,1.5526975575382678,-54.02538959798663
181.0,1.661979656064973,-90.27340052589618
182.0,1.5923593704772259,6.924953285029256
183.0,1.8760715268891082,-72.99483081237955
184.0,2.399949485992891,-92.0462067596629
185.0,,
186.0,,
187.0,,
188.0,,
189.0,,
190.0,,
191.0,2.8051978892951204,-29.994776761282584
192.0,2.8851963983916247,-132.16926930602293
193.0,1.4425208858639267,-58.88115478478192
194.0,1.7513950890853935,-103.37582603059496
195.0,2.401613986507558,-83.50389235791934
196.0,5.332390604524127,-59.060012231618984
197.0,4.768078112255632,57.30055922634376
198.0,3.9775742654424175,16.410806226198577
199.0,2.476188215434573,98.57285751250919
200.0,2.7578828141067353,26.953506050035013
201.0,2.8517588383439496,-21.868519587193635
202.0,2.7449358016301804,2.9759609703747887
203.0,5.868532630155911,-106.36344768392605
204.0,4.005922341989591,-93.87046119232471
205.0,2.623659654910682,-72.56143270690143
206.0,2.743792979318836,-100.44617219140628
207.0,2.9812355141866522,-98.41230547166856
208.0,1.5474926825031068,-93.47644625489966
209.0,2.591190201745251,-53.728213407924635
210.0,3.6714410370494246,-96.02497969238527
211.0,5.754599843078987,17.145858953421325
212.0,3.755699089724884,54.761460665277454
213.0,3.307364168038234,74.84705855952957
214.0,5.545110731164595,82.90424392740113
215.0,3.8035041829734357,107.04494570073757
216.0,3.265919644979546,99.07356331411094
217.0,4.884630399263261,-11.722317295332227
218.0,4.849479061892319,-86.79741470609797
219.0,4.535396479846389,-85.07109994407901
220.0,3.6757739833323795,-67.2180377761085
221.0,3.2580157152690234,-47.88846753972636
222.0,3.173743450571622,-74.89610763346994
223.0,2.552874474324142,-25.320615002549143
224.0,4.67592050329936,44.35409549440057
225.0,4.874233423576607,44.902651676513344
226.0,3.530115404822967,75.4990317772937
227.0,1.9767347663819144,44.412615779156546
228.0,1.8289370289034323,57.46221304781535
229.0,2.196510303346662,78.14359001745112
230.0,2.7347861512094105,78.4390737398439
231.0,1.7803047058918757,-76.53403160555177
232.0,3.5725400516634993,-70.13621980195335
233.0,2.235642044064225,49.85970192409086
234.0,4.372939744212807,-78.58818047107899
235.0,4.359615286997309,-73.30659344906125
236.0,5.83602634167569,-44.24706226600903
237.0,3.857110622841936,-43.66046878756507
238.0,,
239.0,,
240.0,,
241.0,,
242.0,,
243.0,,
244.0,,
245.0,,
246.0,,
247.0,,
248.0,,
249.0,,
250.0,,
251.0,,
252.0,,
253.0,,
254.0,,
255.0,,
256.0,,
257.0,,
258.0,,
259.0,,
260.0,,
261.0,,
262.0,6.428175737233759,47.93519874496306
263.0,3.082145105945356,55.6850193318505
264.0,2.4254149151510087,-63.28600844271
265.0,2.658491619888915,-56.85847773199544
266.0,1.902569421548354,-72.38805286152262
267.0,2.2137052083981192,52.54379909853996
268.0,4.273248547017467,85.54169095824791
269.0,7.002159777635126,9.899761334556564
270.0,12.384248117478867,-92.44272096538415
271.0,4.01533436746702,-0.719053786929816
272.0,4.163178295083766,-79.74229659016164
273.0,2.078161151015863,-9.903413378562018
274.0,2.129420246537204,-51.738091392178944
275.0,3.2554162962698934,-67.42641882630035
276.0,7.248348686593031,-11.68308827141203
277.0,4.090007148918528,-10.512197297767203
278.0,3.228012849203386,-12.664371352242247
279.0,,
280.0,,
281.0,,
282.0,,
283.0,1.1620373506480808,-93.02874037412418
284.0,1.092941649821163,-109.07827654557
285.0,2.166177546405856,35.02797432135903
286.0,3.1195333390192017,-119.79256617536157
287.0,7.869754872017331,116.24216419562914
288.0,2.8014614631433377,57.618490216562826
289.0,1.4748893028491477,72.45562827671242
290.0,1.057807148751105,58.41710575570486
291.0,2.283926946270621,-100.55354150112771
292.0,2.399060649359406,-101.94775088098142
293.0,2.0326737760452263,-102.32255835908394
294.0,3.1042918991129964,-51.59428408634329
295.0,2.739151507337424,34.45536171714058
296.0,3.2985860703229957,82.18701470486307
297.0,3.7155309205785985,54.47046650668773
298.0,3.064583873254284,-78.64342885889013
299.0,2.3812493565959647,-52.3147338416495
300.0,1.272144238189867,-11.858129303153387
301.0,1.2358287850866416,-53.71023405195422
302.0,2.563379283486222,-80.37092593954047
303.0,1.838513013740038,-92.67344609353395
304.0,0.9013953654707663,-76.68735922864117
305.0,2.064901041796594,-26.44922367983052
306.0,2.3652522373569123,41.03183256890857
307.0,3.718777263755482,12.409113959333483
308.0,1.9393386966634303,11.26886672826427
309.0,2.349973906497304,83.52976547193974
310.0,2.714341469400084,73.83076362489217
311.0,3.133495670433052,78.53361367860049
312.0,4.419567022810997,61.750060307723864
313.0,2.5797735795345678,66.52052562166085
314.0,2.84929332740589,0.38108860776562137
315.0,1.7034635486396594,-67.5194151712853
316.0,2.0352447780883196,-87.13655957774314
317.0,2.4398662666134876,-79.73162839605882
318.0,1.579061578371321,-99.22389030005516
319.0,2.0288755633246414,-93.81625179606726
320.0,2.3086936344566396,-113.30591288346828
321.0,3.381367346988496,-91.983052305432
322.0,3.3998671649018166,-127.63546136618132
323.0,3.6375125902302066,-36.31047432740646
324.0,4.815062046256934,38.27317404607117
325.0,6.338806925804054,19.899557591089312
326.0,3.0185497134134307,60.80932054782709
327.0,4.018350940692805,63.0285588673015
328.0,6.358468406178382,-2.1498280927143707
329.0,2.6169580443584857,79.192943777157
330.0,3.2414986392185123,-12.312522534273214
331.0,3.6661664302035306,-46.20940231745223
332.0,4.315313375388698,-40.21629663150023
333.0,4.570939634297914,-4.980328947868087
334.0,3.300783359555997,9.097855156274933
335.0,4.013773282278707,86.07395996840914
336.0,5.758817779084297,66.02945742046785
337.0,2.261075278983029,38.18764863166567
338.0,1.630704345380494,84.68294583072124
339.0,1.031009328376216,83.24674384257169
340.0,0.9611979039752784,96.30600926880881
341.0,1.2384190862807811,64.34491472471109
342.0,2.905086882687785,-60.40624710221941
343.0,4.5124232010669925,-39.24440821054221
344.0,4.067896244020963,-54.73162423336665
345.0,5.416696075765393,10.816976995582092
346.0,2.0274113837779675,-53.574835811430205
347.0,1.5979376082143362,-70.34639016393457
348.0,,
349.0,,
350.0,,
351.0,,
352.0,,
353.0,,
354.0,1.8725729455856548,-24.553696110605163
355.0,1.5473075596551777,-15.339941670825691
356.0,2.6494920603156564,65.75548647790343
357.0,3.900050932409101,29.86037719510856
358.0,7.465862421562559,55.40139571355226
359.0,2.6691468358752437,20.083572675811176
360.0,3.294105674918412,41.59512432197015
361.0,1.6307544969611252,58.68354281878508
362.0,3.4867972872773687,85.39937942532025
363.0,3.219533277491679,93.65100307441764
364.0,5.013096450378969,110.88649306421303
365.0,3.083376770009296,73.38319070921183
366.0,0.9420907408035332,51.56447127348153
